CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
14286	EVSS	693	01	M	1.000	Methods to Design Mobile Apps for Sustainability Analysis	 	TBA	0	-1	Annette M Watson (P)	08/20-12/11	TBA	 
14289	EVSS	693	02	M	3.000	Oceanographic Cruise: Theory and Practice	 	TBA	0	-1	Theodore R Them (P), Timothy J Callahan	08/20-12/11	TBA	 
14424	EVSS	693	03	M	3.000	Environmental Education	 	TBA	0	-1	Tracey L Hunter-Doniger (P)	08/20-12/11	TBA	 
14436	EVSS	693	04	M	1.000	Energy Audit for the Charleston Parks Conservancy	 	TBA	0	-1	Annette M Watson (P)	08/20-12/11	TBA	 
14464	EVSS	693	05	M	1.000	An Insight Into Water Quality of Charleston Region	 	TBA	0	-1	Vijay M Vulava (P)	08/20-12/11	TBA	 
14492	EVSS	693	06	M	3.000	A Model for Utilization of Low-Salinity Habitats by Bottlenose Dolphins	 	TBA	0	-1	Norman S Levine (P)	08/20-12/11	TBA	 
14544	EVSS	693	07	M	1.000	Grant Writing for the Social Sciences	 	TBA	0	-1	Annette M Watson (P)	08/20-12/11	TBA	 
13429	EVSS	695	02	M	3.000	ST: Managing Resilient Landscapes	W	05:30 pm-08:15 pm	10	3	Annette M Watson (P)	08/20-12/11	SSMB 100	 
13297	EVSS	746	01	G	3.000	Aquatic Toxicology	TR	06:30 pm-08:00 pm	3	1	Marie Elizabeth DeLorenzo (P)	08/20-12/11	GMLM 101	 
14178	EVSS	900	01	M	1.000	Continuous Enrollment	 	TBA	0	-1	Bernhard L Lindner (P)	08/20-12/11	TBA	 
14256	EVSS	900	02	M	1.000	Continuous Enrollment	 	TBA	0	-1	David John Chadwick (P)	08/20-12/11	TBA	 
14260	EVSS	900	03	M	1.000	Continuous Enrollment	 	TBA	0	-1	Annette M Watson (P)	08/20-12/11	TBA	 
14402	EVSS	900	04	M	1.000	Continuous Enrollment	 	TBA	0	-1	Melissa Hughes (P)	08/20-12/11	TBA	 
14435	EVSS	900	05	M	1.000	Continuous Enrollment	 	TBA	0	-1	Gavin Naylor (P)	08/20-12/11	TBA	 
Environmental Studies - Underg
CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10955	ENVT	200	01	M	3.000	Introduction to Environmental and Sustainability Studies	MW	02:00 pm-03:15 pm	33	0	Chelsea K Woodruff (P), Allison Marie Welch	08/20-12/11	RSS 252	Sustainability-Focused
11180	ENVT	200	02	M	3.000	Introduction to Environmental and Sustainability Studies	TR	08:00 am-09:15 am	33	1	Nicholas D Rubin (P), Nicholas Dino Principe	08/20-12/11	SSMB 138	Sustainability-Focused
11889	ENVT	200	03	M	3.000	Introduction to Environmental and Sustainability Studies	TR	10:50 am-12:05 pm	33	1	Caroline B Foster (P), Barbara Austin Beckingham	08/20-12/11	SSMB 203	Sustainability-Focused
14355	ENVT	355	01	M	3.000	Internship in Environmental and Sustainability Studies	 	TBA	0	-1	Allison Marie Welch (P)	08/20-12/11	TBA	 
13938	ENVT	452	01	M	3.000	ST: Ecosystem Services and Human Health	T	05:30 pm-08:15 pm	10	2	Zachary H Hart (P)	08/20-12/11	SSMB 200
