CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
12041	BIOL	111	18	H	3.000	LC7C: Intro Cell Molec Biology	TR	11:20 am-12:35 pm	20	2	Miranda Lynette McManus (P)	08/23-12/14	HWWE 213	Learning Community 7C
12042	BIOL	111	19	H	3.000	LC7D: Intro Cell Molec Biology	TR	11:20 am-12:35 pm	20	0	Miranda Lynette McManus (P)	08/23-12/14	HWWE 213	Learning Community 7D
12897	BIOL	111	21	M	3.000	Intro Cell Molec Biology	TR	06:00 pm-07:15 pm	40	3	Jessica Alice McCoy (P)	08/23-12/14	SSMB 138	 
13616	BIOL	111	22	M	3.000	LC 14:Intro Cell Molec Biology	MWF	01:00 pm-01:50 pm	0	-11	Christopher A Korey (P)	08/23-12/14	SSMB 100	Learning Community 14
12463	BIOL	111L	01	M	1.000	LC 14: Intro Cell Mol Biol Lab	R	09:00 am-12:00 pm	0	-11	Christopher A Korey (P)	08/23-12/14	SSMB 141	Learning Community 14
10119	BIOL	111L	03	M	1.000	Intro to Cell and Mol Biol Lab	M	10:30 am-01:30 pm	24	3	John S Peters (P), Brian G Scholtens , Amanda Slone	08/23-12/14	LCTR 342	 
10126	BIOL	111L	06	M	1.000	Intro to Cell and Mol Biol Lab	M	01:30 pm-04:30 pm	24	1	John S Peters (P), Teresa Elizabeth Popp , Brian G Scholtens	08/23-12/14	LCTR 342	 
10127	BIOL	111L	08	M	1.000	Intro to Cell and Mol Biol Lab	M	04:30 pm-07:30 pm	24	2	John S Peters (P), Teresa Elizabeth Popp , Brian G Scholtens	08/23-12/14	LCTR 342	 
10135	BIOL	111L	09	M	1.000	Intro to Cell and Mol Biol Lab	M	07:30 pm-10:30 pm	24	4	John S Peters (P), Cameron Scott Miller , Brian G Scholtens	08/23-12/14	LCTR 344	 
10120	BIOL	111L	11	M	1.000	Intro to Cell and Mol Biol Lab	T	07:30 am-10:30 am	24	5	John S Peters (P), Alina Mar Hall , Brian G Scholtens	08/23-12/14	LCTR 344	 
10121	BIOL	111L	13	M	1.000	Intro to Cell and Mol Biol Lab	T	10:30 am-01:30 pm	24	2	John S Peters (P), Zachary Michael Lane , Brian G Scholtens	08/23-12/14	LCTR 344	 
12097	BIOL	111L	14	M	1.000	Intro to Cell and Mol Biol Lab	T	10:30 am-01:30 pm	24	1	John S Peters (P), Brian G Scholtens , Olivia Leigh-Bushatz Stewart	08/23-12/14	LCTR 342	 
10122	BIOL	111L	15	M	1.000	Intro to Cell and Mol Biol Lab	T	01:30 pm-04:30 pm	24	0	John S Peters (P), Brian G Scholtens , Amanda Slone	08/23-12/14	LCTR 344	 
10123	BIOL	111L	16	M	1.000	Intro to Cell and Mol Biol Lab	T	01:30 pm-04:30 pm	24	0	John S Peters (P), Meghan Emily Reilly , Brian G Scholtens	08/23-12/14	LCTR 342	 
10136	BIOL	111L	17	M	1.000	Intro to Cell and Mol Biol Lab	T	04:30 pm-07:30 pm	24	1	John S Peters (P), Brian G Scholtens , Amanda Slone	08/23-12/14	LCTR 344	 
10140	BIOL	111L	18	M	1.000	Intro to Cell and Mol Biol Lab	T	04:30 pm-07:30 pm	24	2	John S Peters (P), Meghan Emily Reilly , Brian G Scholtens	08/23-12/14	LCTR 342	 
10137	BIOL	111L	19	M	1.000	Intro to Cell and Mol Biol Lab	T	07:30 pm-10:30 pm	21	3	John S Peters (P), Erik Roland Andersson , Brian G Scholtens	08/23-12/14	LCTR 342	 
11346	BIOL	111L	20	M	1.000	Intro to Cell and Mol Biol Lab	T	07:30 pm-10:30 pm	24	8	John S Peters (P), Cameron Scott Miller , Brian G Scholtens	08/23-12/14	LCTR 344	 
13962	BIOL	111L	21	M	1.000	Intro to Cell and Mol Biol Lab	W	07:30 am-10:30 am	24	5	John S Peters (P), Tokea G Payton , Brian G Scholtens	08/23-12/14	LCTR 344	 
10124	BIOL	111L	23	M	1.000	Intro to Cell and Mol Biol Lab	W	10:30 am-01:30 pm	24	2	John S Peters (P), Tokea G Payton , Brian G Scholtens	08/23-12/14	LCTR 344	 
11841	BIOL	111L	24	M	1.000	Intro to Cell and Mol Biol Lab	W	10:30 am-01:30 pm	24	3	John S Peters (P), Francesca Maria Battaglia , Brian G Scholtens	08/23-12/14	LCTR 342	 
10125	BIOL	111L	25	M	1.000	Intro to Cell and Mol Biol Lab	W	01:30 pm-04:30 pm	24	1	John S Peters (P), Tokea G Payton , Brian G Scholtens	08/23-12/14	LCTR 344	 
10128	BIOL	111L	26	M	1.000	LC3A:Intro to Cell& Mol Biol L	W	01:30 pm-04:30 pm	22	0	Brian G Scholtens (P), John S Peters , Zachary Samuel Proux	08/23-12/14	LCTR 342	Learning Community 3A
10138	BIOL	111L	27	M	1.000	Int to Cell& Mol Biol L	W	04:30 pm-07:30 pm	24	2	John S Peters (P), Cameron Scott Miller , Brian G Scholtens	08/23-12/14	LCTR 344	 
10141	BIOL	111L	28	M	1.000	Intro to Cell and Mol Biol Lab	W	04:30 pm-07:30 pm	24	2	John S Peters (P), Zachary Samuel Proux , Brian G Scholtens	08/23-12/14	LCTR 342	 
12120	BIOL	111L	29	M	1.000	Intro to Cell and Mol Biol Lab	W	07:30 pm-10:30 pm	21	5	John S Peters (P), Teresa Elizabeth Popp , Brian G Scholtens	08/23-12/14	LCTR 344	 
12163	BIOL	111L	30	M	1.000	Intro to Cell and Mol Biol Lab	W	07:30 pm-10:30 pm	24	7	John S Peters (P), Zachary Samuel Proux , Brian G Scholtens	08/23-12/14	LCTR 342	 
13961	BIOL	111L	31	M	1.000	Intro to Cell and Mol Biol Lab	R	07:30 am-10:30 am	24	6	John S Peters (P), Zachary Michael Lane , Brian G Scholtens	08/23-12/14	LCTR 344	 
13979	BIOL	111L	32	M	1.000	Intro to Cell and Mol Biol Lab	R	07:30 am-10:30 am	24	10	Brian G Scholtens (P), Erik Roland Andersson , John S Peters	08/23-12/14	LCTR 342	 
10129	BIOL	111L	33	M	1.000	Intro to Cell and Mol Biol Lab	R	10:30 am-01:30 pm	24	0	John S Peters (P), Zachary Michael Lane , Brian G Scholtens	08/23-12/14	LCTR 344	 
12863	BIOL	111L	34	M	1.000	Intro to Cell and Mol Biol Lab	R	10:30 am-01:30 pm	24	1	John S Peters (P), Erik Roland Andersson , Brian G Scholtens	08/23-12/14	LCTR 342	 
10130	BIOL	111L	35	M	1.000	Intro to Cell and Mol Biol Lab	R	01:30 pm-04:30 pm	24	4	John S Peters (P), Brian G Scholtens , Olivia Leigh-Bushatz Stewart	08/23-12/14	LCTR 344	 
10133	BIOL	111L	36	M	1.000	LC3D:Int to Cell & Mol Biol L	R	01:30 pm-04:30 pm	24	7	Brian G Scholtens (P), John S Peters , Emily Margaret Welling	08/23-12/14	LCTR 342	Learning Community 3D
13906	BIOL	111L	37	M	1.000	Intro Cell& Mol Biol L	R	04:30 pm-07:30 pm	24	1	John S Peters (P), Brian G Scholtens , Olivia Leigh-Bushatz Stewart	08/23-12/14	LCTR 344	 
10134	BIOL	111L	44	M	1.000	Intro to Cell and Mol Biol Lab	F	10:30 am-01:30 pm	24	9	John S Peters (P), Brian G Scholtens , Emily Margaret Welling	08/23-12/14	LCTR 342	 
10132	BIOL	111L	45	M	1.000	Intro to Cell and Mol Biol Lab	F	01:30 pm-04:30 pm	24	5	John S Peters (P), Nicole Marie Enright , Brian G Scholtens	08/23-12/14	LCTR 344	 
10139	BIOL	111L	46	M	1.000	Intro to Cell and Mol Biol Lab	F	01:30 pm-04:30 pm	24	7	John S Peters (P), Francesca Maria Battaglia , Brian G Scholtens	08/23-12/14	LCTR 342	 
10142	BIOL	112	01	H	3.000	Evol, Form & Func Of Organisms	MWF	09:30 am-10:20 am	76	0	Kathleen Elizabeth Janech (P)	08/23-12/14	HWWE 213	 
10143	BIOL	112	02	H	3.000	Evol, Form & Func Of Organisms	MWF	10:30 am-11:20 am	75	13	Jean B Everett (P)	08/23-12/14	HWWE 213	 
11766	BIOL	112	03	H	3.000	Evol, Form & Func Of Organisms	TR	05:30 pm-06:45 pm	38	5	Ashley Lynn Lavender (P)	08/23-12/14	HWWE 217	 
10144	BIOL	112L	05	M	1.000	Evol, Form, Func Organisms Lab	M	01:30 pm-04:30 pm	24	4	Brian G Scholtens (P), Anna Catherine Kimelblatt , John S Peters	08/23-12/14	LCTR 340	 
10146	BIOL	112L	07	M	1.000	Evol, Form, Func Organisms Lab	M	04:30 pm-07:30 pm	24	3	Brian G Scholtens (P), Anna Catherine Kimelblatt , John S Peters	08/23-12/14	LCTR 340	 
10147	BIOL	112L	09	M	1.000	Evol, Form, Func Organisms Lab	M	07:30 pm-10:30 pm	24	2	Brian G Scholtens (P), Mary Ann McBrayer , John S Peters	08/23-12/14	LCTR 340	 
10148	BIOL	112L	15	M	1.000	Evol, Form, Func Organisms Lab	T	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Mary Ann McBrayer , John S Peters	08/23-12/14	LCTR 340	 
11756	BIOL	112L	19	M	1.000	Evol, Form, Func Organisms Lab	T	07:30 pm-10:30 pm	24	2	Brian G Scholtens (P), Mary Ann McBrayer , John S Peters	08/23-12/14	LCTR 340	 
10145	BIOL	112L	25	M	1.000	Evol, Form, Func Organisms Lab	W	01:30 pm-04:30 pm	24	2	Brian G Scholtens (P), Alexandra Meredith Miller , John S Peters	08/23-12/14	LCTR 340	 
10149	BIOL	112L	27	M	1.000	Evol, Form, Func Organisms Lab	W	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Alexandra Meredith Miller , John S Peters	08/23-12/14	LCTR 340	 
11308	BIOL	112L	35	M	1.000	Evol, Form, Func Organisms Lab	R	01:30 pm-04:30 pm	24	1	Brian G Scholtens (P), Anna Catherine Kimelblatt , John S Peters	08/23-12/14	LCTR 340	 
10150	BIOL	201	01	M	4.000	Human Physiology	MWF	11:00 am-11:50 am	144	14	Eric J McElroy (P)	08/23-12/14	SSMB 129	 
10151	BIOL	201L	01	M	0.000	Human Physiology Lab	M	07:50 am-10:50 am	24	2	Heather Nicole Pritchard (P)	08/23-12/14	SSMB 145	 
10152	BIOL	201L	02	M	0.000	Human Physiology Lab	M	12:00 pm-03:00 pm	24	2	Jason T Vance (P)	08/23-12/14	SSMB 145	 
10153	BIOL	201L	03	M	0.000	Human Physiology Lab	M	03:00 pm-06:00 pm	24	0	Randall Tyler Grespin (P)	08/23-12/14	SSMB 145	 
10154	BIOL	201L	04	M	0.000	Human Physiology Lab	T	08:00 am-11:00 am	24	5	Heather Nicole Pritchard (P)	08/23-12/14	SSMB 145	 
10155	BIOL	201L	05	M	0.000	Human Physiology Lab	T	12:00 pm-03:00 pm	24	3	Jeffrey D Triblehorn (P)	08/23-12/14	SSMB 145	 
11830	BIOL	201L	06	M	0.000	Human Physiology Lab	T	03:00 pm-06:00 pm	24	2	Jeffrey D Triblehorn (P)	08/23-12/14	SSMB 145	 
10156	BIOL	202	01	M	4.000	Human Anatomy	TR	08:00 am-09:15 am	144	17	Mausumi Bandyopadhyay (P)	08/23-12/14	SSMB 129	 
10157	BIOL	202L	01	H	0.000	Human Anatomy Lab	M	11:30 am-02:30 pm	23	5	Mausumi Bandyopadhyay (P)	08/23-12/14	HWWE 301	 
10158	BIOL	202L	02	H	0.000	Human Anatomy Lab	M	02:30 pm-05:30 pm	24	1	Aarti Narang (P)	08/23-12/14	HWWE 301	 
10159	BIOL	202L	03	H	0.000	Human Anatomy Lab	T	11:30 am-02:30 pm	24	2	Jane Price Ellis (P)	08/23-12/14	HWWE 301	 
10160	BIOL	202L	04	H	0.000	Human Anatomy Lab	T	02:30 pm-05:30 pm	24	2	Jane Price Ellis (P), Brian G Scholtens	08/23-12/14	HWWE 301	 
10161	BIOL	202L	05	H	0.000	Human Anatomy Lab	W	11:30 am-02:30 pm	24	2	Jane Price Ellis (P)	08/23-12/14	HWWE 301	 
11314	BIOL	202L	06	H	0.000	Human Anatomy Lab	W	02:30 pm-05:30 pm	24	3	Jane Price Ellis (P)	08/23-12/14	HWWE 301	 
10162	BIOL	204	01	H	3.000	Man and the Environment	MWF	08:30 am-09:20 am	24	2	Claudia Stewart (P)	08/23-12/14	HWWE 207	 
10163	BIOL	211	01	H	4.000	Biodiversity,Ecology,Conserv B	TR	12:45 pm-02:00 pm	20	1	William Stephen Alevizon (P)	08/23-12/14	HWWE 305	 
10164	BIOL	211	02	H	4.000	Biodiversity,Ecology,Conserv B	TR	12:45 pm-02:00 pm	20	1	William Stephen Alevizon (P)	08/23-12/14	HWWE 305	 
10165	BIOL	211	03	M	4.000	Biodiversity,Ecology,Conserv B	TR	10:50 am-12:05 pm	20	-1	Matthew Thomas Rutter (P)	08/23-12/14	SSMB 138	 
10166	BIOL	211	04	M	4.000	Biodiversity,Ecology,Conserv B	TR	10:50 am-12:05 pm	20	0	Matthew Thomas Rutter (P)	08/23-12/14	SSMB 138	 
10167	BIOL	211	05	H	4.000	Biodiversity,Ecology,Conserv B	MWF	09:30 am-10:20 am	20	1	Dougald Archibald McCallum (P)	08/23-12/14	HWWE 305	 
10168	BIOL	211	07	H	4.000	Biodiversity,Ecology,Conserv B	MWF	09:30 am-10:20 am	20	0	Dougald Archibald McCallum (P)	08/23-12/14	HWWE 305	 
10169	BIOL	211	08	H	4.000	Biodiversity,Ecology,Conserv B	TR	09:55 am-11:10 am	20	2	Allison Marie Welch (P)	08/23-12/14	HWWE 305	 
10170	BIOL	211	09	H	4.000	Biodiversity,Ecology,Conserv B	TR	09:55 am-11:10 am	20	1	Allison Marie Welch (P)	08/23-12/14	HWWE 305	 
10171	BIOL	211	10	H	4.000	Biodiversity,Ecology,Conserv B	TR	11:20 am-12:35 pm	20	1	Daniel J McGlinn (P)	08/23-12/14	HWWE 307	 
11273	BIOL	211	11	H	4.000	Biodiversity,Ecology,Conserv B	TR	11:20 am-12:35 pm	20	4	Daniel J McGlinn (P)	08/23-12/14	HWWE 307	 
11274	BIOL	211	12	H	4.000	Biodiversity,Ecology,Conserv B	TR	11:20 am-12:35 pm	20	7	John S Peters (P)	08/23-12/14	HWWE 305	 
10172	BIOL	211D	01	M	0.000	Biodiv, Ecol, Cons Biol Discus	T	02:10 pm-05:10 pm	20	1	William Stephen Alevizon (P)	08/23-12/14	HWWE 305	 
10173	BIOL	211D	02	H	0.000	Biodiv, Ecol, Cons Biol Discus	R	02:10 pm-05:10 pm	20	1	William Stephen Alevizon (P)	08/23-12/14	HWWE 305	 
10174	BIOL	211D	03	M	0.000	Biodiv, Ecol, Cons Biol Discus	T	01:40 pm-04:30 pm	20	-1	Matthew Thomas Rutter (P)	08/23-12/14	RSS 251	 
10175	BIOL	211D	04	M	0.000	Biodiv, Ecol, Cons Biol Discus	R	01:40 pm-04:30 pm	20	0	Matthew Thomas Rutter (P)	08/23-12/14	RSS 251	 
10176	BIOL	211D	05	H	0.000	Biodiv, Ecol, Cons Biol Discus	M	02:00 pm-04:50 pm	20	1	Dougald Archibald McCallum (P)	08/23-12/14	HWWE 305	 
10177	BIOL	211D	07	H	0.000	Biodiv, Ecol, Cons Biol Discus	W	11:30 am-02:20 pm	20	0	Dougald Archibald McCallum (P)	08/23-12/14	HWWE 305	 
10178	BIOL	211D	08	H	0.000	Biodiv, Ecol, Cons Biol Discus	T	12:45 pm-03:45 pm	20	2	Allison Marie Welch (P)	08/23-12/14	HWWE 307	 
10179	BIOL	211D	09	H	0.000	Biodiv, Ecol, Cons Biol Discus	R	12:45 pm-03:45 pm	20	1	Allison Marie Welch (P)	08/23-12/14	HWWE 307	 
10180	BIOL	211D	10	H	0.000	Biodiv, Ecol, Cons Biol Discus	T	08:15 am-11:15 am	20	1	Daniel J McGlinn (P)	08/23-12/14	HWWE 307	 
11275	BIOL	211D	11	H	0.000	Biodiv, Ecol, Cons Biol Discus	R	08:15 am-11:15 am	20	4	Daniel J McGlinn (P)	08/23-12/14	HWWE 307	 
11276	BIOL	211D	12	H	0.000	Biodiv, Ecol, Cons Biol Discus	W	10:30 am-01:20 pm	20	7	John S Peters (P)	08/23-12/14	HWWE 307	 
10195	BIOL	300	01	H	4.000	Botany	TR	09:55 am-11:10 am	24	6	Jane Price Ellis (P)	08/23-12/14	HWWE 207	 
10196	BIOL	300L	01	H	0.000	Botany Lab	R	01:00 pm-04:00 pm	24	6	Jane Price Ellis (P)	08/23-12/14	HWWE 207	 
13692	BIOL	301	01	H	4.000	Plant Taxonomy	MWF	01:30 pm-02:20 pm	24	19	Jean B Everett (P)	08/23-12/14	HWWE 207	 
13693	BIOL	301L	01	H	0.000	Plant Taxonomy Lab	M	02:30 pm-05:30 pm	24	19	Jean B Everett (P)	08/23-12/14	HWWE 207	 
11031	BIOL	305	01	M	3.000	Genetics	MWF	09:00 am-09:50 am	120	36	Allan Edgar Strand (P)	08/23-12/14	SSMB 129	 
11032	BIOL	305L	01	M	1.000	Genetics Lab	T	02:00 pm-05:00 pm	15	5	Agnes J Southgate (P)	08/23-12/14	SSMB 141	 
11033	BIOL	305L	02	M	1.000	Genetics Lab	W	02:00 pm-05:00 pm	15	2	Tracy Heather Coliano Hirsch (P)	08/23-12/14	SSMB 141	 
10197	BIOL	310	01	H	4.000	General Microbiology	TR	09:55 am-11:10 am	82	6	Susan J Morrison (P)	08/23-12/14	HWWE 217	 
10198	BIOL	310L	01	O	0.000	General Microbiology Lab	M	02:30 pm-05:30 pm	14	3	Susan J Morrison (P)	08/23-12/14	QF 402	 
10199	BIOL	310L	02	O	0.000	General Microbiology Lab	T	12:00 pm-03:00 pm	13	0	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/23-12/14	QF 402	 
10200	BIOL	310L	03	O	0.000	General Microbiology Lab	T	03:00 pm-06:00 pm	13	0	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/23-12/14	QF 402	 
10201	BIOL	310L	04	O	0.000	General Microbiology Lab	W	02:30 pm-05:30 pm	14	1	Susan J Morrison (P)	08/23-12/14	QF 402	 
11613	BIOL	310L	05	O	0.000	General Microbiology Lab	R	12:00 pm-03:00 pm	13	0	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/23-12/14	QF 402	 
12868	BIOL	310L	06	O	0.000	General Microbiology Lab	R	03:00 pm-06:00 pm	14	1	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/23-12/14	QF 402	 
11279	BIOL	312	01	M	3.000	Molecular Biology	TR	09:25 am-10:40 am	40	1	Renaud Geslain (P)	08/23-12/14	SSMB 138	 
13637	BIOL	312	02	M	3.000	Molecular Biology	TR	12:15 pm-01:30 pm	40	3	Renaud Geslain (P)	08/23-12/14	SSMB 138	 
10202	BIOL	312L	01	M	1.000	Molecular Biology Laboratory	M	08:30 am-11:30 am	12	0	Anastasia Maria Zimmerman (P)	08/23-12/14	SSMB 141	 
10203	BIOL	312L	02	M	1.000	Molecular Biology Laboratory	T	09:00 am-12:00 pm	12	-1	Anastasia Maria Zimmerman (P)	08/23-12/14	SSMB 141	 
10204	BIOL	312L	03	M	1.000	Molecular Biology Laboratory	R	12:30 pm-03:30 pm	12	1	Melissa Nicole Scheiber (P)	08/23-12/14	SSMB 141	 
10205	BIOL	312L	04	M	1.000	Molecular Biology Laboratory	R	04:00 pm-07:00 pm	12	-3	Melissa Nicole Scheiber (P)	08/23-12/14	SSMB 141	 
13764	BIOL	312L	05	M	1.000	Molecular Biology Laboratory	T	05:30 pm-08:30 pm	12	1	Mauhamad Baarine (P)	08/23-12/14	SSMB 141	 
