CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
11981	BIOL	629	01	H	3.000	Conservation Biology	MWF	08:30 am-09:20 am	5	4	Dougald Archibald McCallum (P)	08/25-12/16	HWWE 307	 
11982	BIOL	632	01	G	4.000	Ichthyology	T	08:00 am-11:00 am	10	2	Antony Scott Harold (P)	08/25-12/16	GMLM 101	 
11983	BIOL	632L	01	G	0.000	Ichthyology	R	08:00 am-11:00 am	10	2	Antony Scott Harold (P)	08/25-12/16	GMLM 101	 
13815	BIOL	646	01	G	3.000	Aquatic Toxicology	TR	06:30 pm-08:00 pm	12	8	Marie Elizabeth DeLorenzo (P)	08/25-12/16	GMLM 209	 
12683	BIOL	650	02	G	1.000	Seminar in Marine Biology	W	06:30 pm-08:00 pm	12	5	Melissa Hughes (P)	08/25-12/16	GMLM 101	 
14299	BIOL	690	01	M	3.000	Bioinformatics	 	TBA	0	-1	Gavin Naylor (P)	08/25-12/16	TBA	 
13861	BIOL	700	01	M	2.000	Spatial Assessment of Bottlenose Dolphins	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
13864	BIOL	700	02	M	3.000	Malaclemys terrapin and Callinectes sapidus Interactions	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
13865	BIOL	700	03	M	3.000	Spatial and Temporal Trends of Reef Fish Species	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
13872	BIOL	700	04	M	2.000	Blue Crab Hypercapnic Hypoxia	 	TBA	0	-1	Louis E Burnett (P)	08/25-12/16	TBA	 
13892	BIOL	700	05	M	2.000	Monogamy Without Biparental Care: Roles of Female Aggression and Mate Choice on Pair Stability	 	TBA	0	-1	Melissa Hughes (P)	08/25-12/16	TBA	 
13936	BIOL	700	06	M	4.000	Age, Growth, Maturation, and Diet of the Finetooth Shark in Coastal Waters of the North Atlantic	 	TBA	0	-1	Walter Bubley (P)	08/25-12/16	TBA	 
14000	BIOL	700	07	M	4.000	Comparing Demographic and Genetic Estimates of Population Size in Coastal Sharks	 	TBA	0	-1	Gavin Naylor (P)	08/25-12/16	TBA	 
14018	BIOL	700	08	M	3.000	Examining the Genetic Impacts of Red Drum Stock Enhancements	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
14033	BIOL	700	09	M	2.000	Population Structure Analysis in Shark Species	 	TBA	0	-1	Gavin Naylor (P)	08/25-12/16	TBA	 
14074	BIOL	700	10	M	1.000	Population Genomic Analysis of an Invasive Seaweed	 	TBA	0	-1	Erik Sotka (P)	08/25-12/16	TBA	 
14076	BIOL	700	11	M	4.000	Genetics of Sea Turtles	 	TBA	0	-1	Andrew M Shedlock (P)	08/25-12/16	TBA	 
14086	BIOL	700	12	M	3.000	Investigating Estrogenic Activities of Oil Dispersant COREXIT EC9SOOA	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
14090	BIOL	700	13	M	2.000	Mecury Bioaccumulation and Muscle Tissue Concentrations in Six Reef Fish Species	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
14110	BIOL	700	14	M	2.000	Movement Patterns and Trophic Ecology of Tiger Sharks	 	TBA	0	-1	Gorka A Sancho (P)	08/25-12/16	TBA	 
14112	BIOL	700	15	M	1.000	Vulnerability of Sea Ferns to Oil and Dispersants	 	TBA	0	-1	Peter John Etnoyer (P)	08/25-12/16	TBA	 
14191	BIOL	700	16	M	2.000	Nutrient Impact on DMSP Production	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
14230	BIOL	700	17	M	2.000	Age of Sexual Maturity and Zonality in Spermatogenesis in Male Bottlenose Dolphins	 	TBA	0	-1	Craig J Plante (P)	08/25-12/16	TBA	 
14158	BIOL	900	01	M	3.000	Continuous Research Enrollment	 	TBA	0	-1	Dianne I Greenfield (P)	08/25-12/16	TBA	 
14586	BIOL	900	02	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Marcel J Reichert (P)	08/25-12/16	TBA
