CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
24361	EVSS	693	01	M	4.000	IS: Ornithology	 	TBA	0	-1	Dougald Archibald McCallum (P)	01/08-05/02	TBA	 
24498	EVSS	693	02	M	3.000	IS: Soc Sci for Proj Eval	 	TBA	0	-1	Pamela Susan Lovelace (P)	01/08-05/02	TBA	 
24501	EVSS	693	03	M	3.000	IS: Community Based Env Ed	 	TBA	0	-1	Elizabeth Vernon Bell (P)	01/08-05/02	TBA	 
24502	EVSS	693	04	M	1.000	IS: Applied GIS	 	TBA	0	-1	Norman S Levine (P)	01/08-05/02	TBA	 
24527	EVSS	693	05	M	3.000	IS: Applied GIS: Python	 	TBA	0	-2	Norman S Levine (P)	01/08-05/02	TBA	 
24770	EVSS	693	06	M	3.000	IS: SC TNC Restoration	 	TBA	0	-1	Joy Meredith Brown (P)	01/08-05/02	TBA	 
24848	EVSS	693	07	M	2.000	IS: Bathymetric Analysis of NE Seamounts vs Rio de Janeiro Seamounts	 	TBA	0	-1	Leslie R Sautter (P), Mitchell W Colgan	01/08-05/02	TBA	 
24870	EVSS	693	08	M	2.000	IS: Remote Sensing	 	TBA	0	-1	Khalid A Ali (P)	01/08-05/02	TBA	 
24935	EVSS	693	09	G	3.000	IS: Seasonal Var of Parasites	 	TBA	0	-1	Isaure De Buron-Connors (P)	01/08-05/02	TBA	 
24940	EVSS	693	10	M	3.000	Sustainability Science	 	TBA	0	-1	P Brian Fisher (P)	01/08-05/02	TBA	 
21811	EVSS	695	01	M	4.000	ST: Advanced GIS	T	02:00 pm-05:00 pm	10	6	Norman S Levine (P)	01/08-05/02	SSMB 255	 
22356	EVSS	695	02	M	3.000	Special Topics In Eviron Studi	TR	01:40 pm-02:55 pm	10	10	David J Hansen (P)	01/08-05/02	MYBK 101	 
24008	EVSS	695	03	M	3.000	ST: Water Use Law	R	05:00 pm-07:45 pm	10	10	Melinda A Lucka Kelley (P)	01/08-05/02	RSS 248	 
21812	EVSS	695L	01	M	0.000	Special Topics in Env Stu Lab	R	02:00 pm-05:00 pm	10	6	Norman S Levine (P)	01/08-05/02	SSMB 255	 
20627	EVSS	726	01	G	3.000	Fisheries Science	TR	05:00 pm-06:30 pm	5	1	Marcel J Reichert (P)	01/08-05/02	GMLA 113	 
24210	EVSS	900	01	M	1.000	Continuous Enrollment	 	TBA	0	-2	Khalid A Ali (P)	01/08-05/02	TBA	 
24345	EVSS	900	02	M	1.000	Continuous Enrollment	 	TBA	0	-3	Timothy J Callahan (P)	01/08-05/02	TBA	 
24365	EVSS	900	03	M	3.000	Continuous Enrollment	 	TBA	0	-1	Michael S Harris (P)	01/08-05/02	TBA	 
24366	EVSS	900	04	M	1.000	Continuous Enrollment	 	TBA	0	-3	Norman S Levine (P)	01/08-05/02	TBA	 
24386	EVSS	900	05	M	1.000	Continuous Enrollment	 	TBA	0	-1	Steven C Jaume' (P)	01/08-05/02	TBA	 
24636	EVSS	900	06	M	3.000	Continuous Enrollment	 	TBA	0	-1	Norman S Levine (P)	01/08-05/02	TBA	 
24637	EVSS	900	07	M	1.000	Continuous Enrollment	 	TBA	0	-1	P Brian Fisher (P)	01/08-05/02	TBA	 
24652	EVSS	900	08	M	1.000	Continuous Enrollment	 	TBA	0	-2	Annette M Watson (P)	01/08-05/02	TBA	 
21220	ENVT	200	01	M	3.000	Intro to Environmental Studies	TR	09:25 am-10:40 am	19	0	Seth G Pritchard (P), Jesse A Baker	01/08-05/02	MYBK 222	 
22289	ENVT	200	02	M	3.000	Intro to Environmental Studies	MW	02:00 pm-03:15 pm	19	1	Todd Jared LeVasseur (P), Dorian R McMillan	01/08-05/02	MYBK 105	 
24832	ENVT	350	01	M	3.000	Sustainable Aquaponics System	 	TBA	0	-1	Seth G Pritchard (P)	01/08-05/02	TBA	 
24883	ENVT	350	02	M	4.000	Sustainable Agriculture	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/08-05/02	TBA	 
23695	ENVT	352	01	M	3.000	ST: Utopian Communities	TR	04:30 pm-05:45 pm	10	1	Todd Jared LeVasseur (P)	01/08-05/02	RSS 251	 
24338	ENVT	355	01	M	3.000	The Green Heart Project Marketing and Communications Internship	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/08-05/02	TBA	 
24814	ENVT	355	02	M	3.000	Green Business Challenge Internship	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/08-05/02	TBA	 
24831	ENVT	355	03	M	3.000	Sustainable Move-Out	 	TBA	0	-6	Todd Jared LeVasseur (P)	01/08-05/02	TBA	 
24911	ENVT	355	04	M	3.000	Environmental Education and Outreach Internship	 	TBA	0	-1	Victoria M Vazquez (P)	01/08-05/02	TBA	 
21503	ENVT	395	01	M	1.000	Radical Environmentalism	W	12:00 pm-12:50 pm	15	1	Todd Jared LeVasseur (P)	01/08-05/02	ECTR 102
