CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
24073	EVSS	693	03	M	3.000	Coastal Seafloor Mapping and Visualization	 	TBA	0	-2	Leslie R Sautter (P)	01/09-05/03	TBA	 
24136	EVSS	693	04	M	3.000	Resilience Theory of Social-Ecological Systems	 	TBA	0	-2	Annette M Watson (P)	01/09-05/03	TBA	 
24208	EVSS	693	05	M	1.000	The Importance of Tidal Creeks as Nursery Habitats	 	TBA	0	-1	Timothy J Callahan (P)	01/09-05/03	TBA	 
24275	EVSS	693	06	M	1.000	Developing and Implementing an Avian Monitoring Plan at Dixie Plantation	 	TBA	0	-1	Melissa Hughes (P)	01/09-05/03	TBA	 
24336	EVSS	693	07	M	1.000	Study of Potential Uses of Stable Isotopes When Analyzing Marine Mammal Teeth	 	TBA	0	0	Wayne E. McFee (P)	01/09-05/03	TBA	 
24338	EVSS	693	08	M	3.000	Independent Study for Social Science Methods	 	TBA	0	-1	Annette M Watson (P)	01/09-05/03	TBA	 
24343	EVSS	693	09	M	3.000	Social Science Methods	 	TBA	0	-1	Annette M Watson (P)	01/09-05/03	TBA	 
24346	EVSS	693	10	M	2.000	Stomach Content Analysis of Atlantic Bottlenose Dolphins along the Coast of SC, USA	 	TBA	0	-1	Wayne E. McFee (P)	01/09-05/03	TBA	 
24347	EVSS	693	11	M	3.000	Natural Hazards Management and Mitigation: Focus on South Carolina Issues	 	TBA	0	-1	Norman S Levine (P)	01/09-05/03	TBA	 
24397	EVSS	693	12	M	1.000	Resilience Theory of Social Ecological System	 	TBA	0	-1	Annette M Watson (P)	01/09-05/03	TBA	 
24434	EVSS	693	13	M	3.000	Natural Hazards Managment and Mitigation: focus on South Carolina issues	 	TBA	0	-1	Norman S Levine (P)	01/09-05/03	TBA	 
24472	EVSS	693	14	M	3.000	IS: A Study of Photo-Identification Methods & Analyses with the Georgia Dolphin Project 2011 Survey	 	TBA	0	-1	Timothy J Callahan (P)	01/09-05/03	TBA	 
24477	EVSS	693	15	M	3.000	IS: Advanced Social Science Methods	 	TBA	0	-1	Annette M Watson (P)	01/09-05/03	TBA	 
24487	EVSS	693	16	M	2.000	IS: Advanced GIS- Automation and Modelbuilding using Python	 	TBA	0	-1	Norman S Levine (P)	01/09-05/03	TBA	 
24491	EVSS	693	17	M	2.000	IS: Using NGOs as a Market Dri	 	TBA	0	-1	Richard A Bilas (P)	01/09-05/03	TBA	 
24502	EVSS	693	18	M	2.000	Using Non-Governmental Organizations as a Market Driven Approach for Environmental Quality Improveme	 	TBA	0	-1	Richard A Bilas (P)	01/09-05/03	TBA	 
24503	EVSS	693	19	M	2.000	Using NGOs as a Market Driven Approach for Environmental Quality Improvements	 	TBA	0	-1	Richard A Bilas (P)	01/09-05/03	TBA	 
22267	EVSS	695	01	M	4.000	ADVANCED GIS	T	02:00 pm-05:00 pm	12	4	Norman S Levine (P)	01/09-05/03	SSMB 239	 
23663	EVSS	695	02	M	3.000	ST: Ecopreneurship	MW	02:00 pm-03:15 pm	10	5	David J Hansen (P)	01/09-05/03	TCFE T133	 
23730	EVSS	695	03	M	3.000	ST: Vertebrate Genome Biology	TR	12:15 pm-01:30 pm	4	3	Andrew M Shedlock (P), Paul E Anderson	01/09-05/03	SSMB 140	 
24068	EVSS	695	04	M	3.000	Developing and Implementing an Avian Monitoring Plan	 	TBA	1	1	Melissa Hughes (P)	01/09-05/03	RHSC	 
24423	EVSS	695	06	M	3.000	Special Topics Course	 	TBA	0	0	Timothy J Callahan (P)	01/09-05/03	TBA	 
22268	EVSS	695L	01	M	0.000	Special Topics in Env Stu Lab	R	02:00 pm-05:00 pm	12	4	Norman S Levine (P)	01/09-05/03	SSMB 239	 
23731	EVSS	695L	03	M	1.000	ST: Vertebrate Genome Lab	R	05:30 pm-07:30 pm	1	0	Andrew M Shedlock (P), Paul E Anderson	01/09-05/03	SSMB 239	 
20706	EVSS	726	01	G	3.000	Fisheries Science	TR	05:00 pm-06:30 pm	5	2	Marcel J Reichert (P)	01/09-05/03	GMLA 113	 
24132	EVSS	900	01	M	3.000	Continuous Research Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/09-05/03	TBA	 
24133	EVSS	900	02	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Allan Edgar Strand (P)	01/09-05/03	TBA	 
24337	EVSS	900	03	M	1.000	Continuous Enrollment	 	TBA	0	-2	Timothy J Callahan (P)	01/09-05/03	TBA	 
24341	EVSS	900	04	M	1.000	Continuous Research Enrollment	 	TBA	0	0	Melissa Kennedy Bimbi (P)	01/09-05/03	TBA	 
24348	EVSS	900	05	M	3.000	Continuous Research Enrollment	 	TBA	0	-1	Edward Frank Wirth (P)	01/09-05/03	TBA	 
24358	EVSS	900	07	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/09-05/03	TBA	 
24424	EVSS	900	09	M	1.000	Continuous Enrollment	 	TBA	0	0	TBA	01/09-05/03	TBA	 
24441	EVSS	900	10	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/09-05/03	TBA	 
24508	EVSS	900	11	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/09-05/03	TBA	 
