CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10239	BIOL	211	01	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	09:00 am-09:50 am	20	3	Dougald Archibald McCallum (P)	08/21-12/12	SSMB 140	 
10240	BIOL	211	02	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	09:00 am-09:50 am	20	0	Dougald Archibald McCallum (P)	08/21-12/12	SSMB 140	 
10241	BIOL	211	03	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	11:00 am-11:50 am	20	0	Yana M Wieckowski (P)	08/21-12/12	RHSC 218	 
10242	BIOL	211	04	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	11:00 am-11:50 am	20	3	William Stephen Alevizon (P)	08/21-12/12	RHSC 239	 
10243	BIOL	211	05	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	01:00 pm-01:50 pm	20	1	William Stephen Alevizon (P)	08/21-12/12	SSMB 129	 
10244	BIOL	211	06	M	4.000	Biodiversity, Ecology, and Conservation Biology	MW	03:00 pm-04:15 pm	20	2	John S Peters (P)	08/21-12/12	RHSC 121	 
10245	BIOL	211	07	M	4.000	Biodiversity, Ecology, and Conservation Biology	MW	03:00 pm-04:15 pm	20	4	John S Peters (P)	08/21-12/12	RHSC 121	 
10246	BIOL	211	08	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	4	Matthew Thomas Rutter (P)	08/21-12/12	RHSC 121	 
10247	BIOL	211	09	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	2	Matthew Thomas Rutter (P)	08/21-12/12	RHSC 121	 
10248	BIOL	211	10	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	10:50 am-12:05 pm	20	0	Allison Marie Welch (P)	08/21-12/12	RHSC 218	 
14084	BIOL	211	11	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	10:50 am-12:05 pm	20	2	Allison Marie Welch (P)	08/21-12/12	RHSC 218	 
14085	BIOL	211	12	M	4.000	Biodiversity, Ecology, and Conservation Biology	T	12:15 pm-01:30 pm	20	3	Brian G Scholtens (P)	08/21-12/12	SSMB 138	 
 	 	 	 	 	 	 	R	12:15 pm-01:30 pm	 	 	Brian G Scholtens (P)	08/21-12/12	SSMB 140	 
10251	BIOL	211	13	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	06:00 pm-07:15 pm	20	3	Joy Meredith Brown (P)	08/21-12/12	SSMB 138	 
10252	BIOL	211	14	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	06:00 pm-07:15 pm	20	5	Joy Meredith Brown (P)	08/21-12/12	SSMB 138	 
10253	BIOL	211D	01	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	F	11:00 am-01:59 pm	20	3	Dougald Archibald McCallum (P)	08/21-12/12	RHSC 301	 
10254	BIOL	211D	02	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	11:00 am-01:59 pm	20	4	Matthew Thomas Rutter (P)	08/21-12/12	RHSC 301	 
10255	BIOL	211D	03	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	09:25 am-12:25 pm	20	0	Yana M Wieckowski (P)	08/21-12/12	RHSC 301	 
10256	BIOL	211D	04	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	02:00 pm-05:00 pm	20	3	William Stephen Alevizon (P)	08/21-12/12	RHSC 239	 
10257	BIOL	211D	05	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	08:00 am-10:59 am	20	1	William Stephen Alevizon (P)	08/21-12/12	RHSC 301	 
10258	BIOL	211D	06	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	02:00 pm-05:00 pm	20	2	John S Peters (P)	08/21-12/12	RHSC 301	 
10259	BIOL	211D	07	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	09:25 am-12:25 pm	20	4	John S Peters (P)	08/21-12/12	RHSC 301	 
10260	BIOL	211D	08	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	02:00 pm-04:59 pm	20	0	Dougald Archibald McCallum (P)	08/21-12/12	RHSC 301	 
10261	BIOL	211D	09	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	08:00 am-10:59 am	20	2	Matthew Thomas Rutter (P)	08/21-12/12	RHSC 301	 
10262	BIOL	211D	10	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	02:00 pm-04:59 pm	20	0	Allison Marie Welch (P)	08/21-12/12	RHSC 301	 
14086	BIOL	211D	11	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	02:00 pm-04:59 pm	20	2	Allison Marie Welch (P)	08/21-12/12	RHSC 301	 
14087	BIOL	211D	12	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	02:30 pm-05:30 pm	20	3	Brian G Scholtens (P)	08/21-12/12	SSMB 138	 
 	 	 	 	 	 	 	W	02:30 pm-05:30 pm	 	 	Brian G Scholtens (P)	08/21-12/12	SSMB 140	 
10265	BIOL	211D	13	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	07:30 pm-10:30 pm	20	3	Joy Meredith Brown (P)	08/21-12/12	RHSC 301	 
10266	BIOL	211D	14	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	07:30 pm-10:30 pm	20	5	Joy Meredith Brown (P)	08/21-12/12	RHSC 301	 
15801	BIOL	250	01	O	4.000	ST: Natural History of Spain	 	TBA	0	-5	Gorka A Sancho (P)	08/21-12/12	OFFC 80122	 
10300	BIOL	300	01	M	4.000	Botany	MWF	09:00 am-09:50 am	24	13	David R Wiseman (P)	08/21-12/12	RHSC 204	 
10301	BIOL	300L	01	M	0.000	Botany Lab	T	02:00 pm-05:00 pm	24	13	David R Wiseman (P)	08/21-12/12	RHSC 204	 
10302	BIOL	301	01	M	4.000	Plant Taxonomy	MWF	01:00 pm-01:50 pm	20	8	Jean B Everett (P)	08/21-12/12	RHSC 204	 
10303	BIOL	301L	01	M	0.000	Plant Taxonomy Lab	M	02:00 pm-05:00 pm	20	8	Jean B Everett (P)	08/21-12/12	RHSC 204	 
10304	BIOL	303	01	M	4.000	Phycology	TR	08:00 am-09:15 am	20	8	David R Wiseman (P)	08/21-12/12	RHSC 204	 
10305	BIOL	303L	01	M	0.000	Phycology Lab	R	01:40 pm-04:40 pm	20	9	David R Wiseman (P)	08/21-12/12	RHSC 204	 
14094	BIOL	304	01	M	4.000	Plant Physiology	TR	12:15 pm-01:30 pm	15	0	Seth G Pritchard (P)	08/21-12/12	RHSC 121	 
14095	BIOL	304L	01	M	0.000	Plant Physiology Lab	W	12:30 pm-03:30 pm	15	0	Seth G Pritchard (P)	08/21-12/12	RHSC 202	 
12376	BIOL	305	01	M	3.000	Genetics	MWF	10:00 am-10:50 am	80	8	Agnes J Southgate (P)	08/21-12/12	SSMB 129	 
12378	BIOL	305L	01	M	1.000	Genetics Lab	T	01:40 pm-04:40 pm	15	4	Bharathi Viswanathan (P)	08/21-12/12	RHSC 200	 
12379	BIOL	305L	02	M	1.000	Genetics Lab	W	01:40 pm-04:40 pm	15	0	Bharathi Viswanathan (P)	08/21-12/12	RHSC 200	 
12380	BIOL	305L	03	M	1.000	Genetics Lab	R	01:40 pm-04:40 pm	15	0	Bharathi Viswanathan (P)	08/21-12/12	RHSC 200	 
10308	BIOL	310	01	M	4.000	General Microbiology	TR	09:25 am-10:40 am	80	1	Susan J Morrison (P)	08/21-12/12	RHSC 123	 
10309	BIOL	310L	01	M	0.000	General Microbiology Lab	T	12:15 pm-03:15 pm	16	-2	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/21-12/12	RHSC 201	 
10310	BIOL	310L	02	M	0.000	General Microbiology Lab	T	04:00 pm-07:00 pm	16	-1	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/21-12/12	RHSC 201	 
10311	BIOL	310L	03	M	0.000	General Microbiology Lab	W	02:00 pm-05:00 pm	16	-1	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/21-12/12	RHSC 201	 
