CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
20196	BIOL	211D	05	H	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	08:30 am-11:29 am	18	7	Daniel J McGlinn (P)	01/12-05/06	HWWE 307	 
23849	BIOL	211D	07	H	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	10:00 am-01:00 pm	18	6	Erik Sotka (P)	01/12-05/06	HWWE 207	 
21886	BIOL	300	01	H	4.000	Botany	MWF	09:30 am-10:20 am	24	15	David R Wiseman (P)	01/12-05/06	HWWE 207	 
20197	BIOL	300L	01	H	0.000	Botany Lab	W	02:30 pm-05:30 pm	24	15	David R Wiseman (P)	01/12-05/06	HWWE 207	 
20198	BIOL	301	01	H	4.000	Plant Taxonomy	MWF	01:30 pm-02:20 pm	24	19	Jean B Everett (P)	01/12-05/06	HWWE 207	 
20199	BIOL	301L	01	H	0.000	Plant Taxonomy Lab	M	02:30 pm-05:30 pm	24	19	Jean B Everett (P)	01/12-05/06	HWWE 207	 
23721	BIOL	304	01	M	4.000	Plant Physiology	MW	01:30 pm-02:45 pm	15	0	Seth G Pritchard (P)	01/12-05/06	HWWE 305	 
23722	BIOL	304L	01	H	0.000	Plant Physiology Lab	F	02:00 pm-05:00 pm	15	0	Seth G Pritchard (P)	01/12-05/06	HWEA 302	 
20200	BIOL	305	01	H	3.000	Genetics	MWF	10:30 am-11:20 am	76	3	Erin Richard (P)	01/12-05/06	HWWE 217	 
20201	BIOL	305	02	H	3.000	Genetics	MWF	09:30 am-10:20 am	80	32	Erin Richard (P)	01/12-05/06	HWWE 217	 
20202	BIOL	305	03	M	3.000	Genetics	TR	09:55 am-11:10 am	80	33	Miranda Lynette McManus (P)	01/12-05/06	HWWE 213	 
20204	BIOL	305L	01	M	1.000	Genetics Lab	M	02:00 pm-05:00 pm	15	5	Robert T Dillon (P)	01/12-05/06	SSMB 141	 
20205	BIOL	305L	02	M	1.000	Genetics Lab	T	02:00 pm-05:00 pm	15	0	Robert T Dillon (P)	01/12-05/06	SSMB 141	 
22672	BIOL	305L	03	M	1.000	Genetics Lab	W	09:00 am-12:00 pm	15	9	Robert T Dillon (P)	01/12-05/06	SSMB 141	 
23787	BIOL	305L	04	M	1.000	Genetics Lab	W	02:00 pm-05:00 pm	15	3	Robert T Dillon (P)	01/12-05/06	SSMB 141	 
20206	BIOL	310	01	H	4.000	General Microbiology	TR	09:55 am-11:10 am	77	-1	Susan J Morrison (P)	01/12-05/06	HWWE 217	 
20207	BIOL	310L	01	M	0.000	General Microbiology Lab	M	11:30 am-02:30 pm	15	1	Tracy Heather Coliano Hirsch (P)	01/12-05/06	QF 402	 
20208	BIOL	310L	02	M	0.000	General Microbiology Lab	M	03:00 pm-06:00 pm	15	1	Tracy Heather Coliano Hirsch (P)	01/12-05/06	QF 402	 
20209	BIOL	310L	03	M	0.000	General Microbiology Lab	T	12:00 pm-03:00 pm	16	-1	Tracy Heather Coliano Hirsch (P)	01/12-05/06	QF 402	 
20210	BIOL	310L	04	M	0.000	General Microbiology Lab	T	03:01 pm-06:00 pm	15	-2	Tracy Heather Coliano Hirsch (P)	01/12-05/06	QF 402	 
22293	BIOL	310L	05	M	0.000	General Microbiology Lab	W	02:30 pm-05:30 pm	15	-1	Susan J Morrison (P)	01/12-05/06	QF 402	 
20211	BIOL	312	01	H	3.000	Molecular Biology	MWF	08:30 am-09:20 am	80	35	Agnes J Southgate (P)	01/12-05/06	HWWE 217	 
20212	BIOL	312L	01	M	1.000	Molecular Biology Laboratory	R	08:30 am-11:29 am	12	6	Richard J Southgate (P)	01/12-05/06	SSMB 141	 
22396	BIOL	312L	02	M	1.000	Molecular Biology Laboratory	F	12:00 pm-02:59 pm	12	2	Richard J Southgate (P)	01/12-05/06	SSMB 141	 
20213	BIOL	312L	03	M	1.000	Molecular Biology Laboratory	R	12:00 pm-02:59 pm	12	-1	Renaud Geslain (P)	01/12-05/06	SSMB 141	 
21237	BIOL	312L	05	M	1.000	Molecular Biology Laboratory	R	03:30 pm-06:29 pm	12	4	Renaud Geslain (P)	01/12-05/06	SSMB 141	 
20214	BIOL	313	01	H	3.000	Cell Biology	MWF	08:30 am-09:20 am	40	-1	Mark D Lazzaro (P)	01/12-05/06	HWWE 305	 
20215	BIOL	313L	01	M	1.000	Cell Biology Laboratory	T	02:30 pm-05:30 pm	12	1	Mark D Lazzaro (P)	01/12-05/06	QF 403	 
20216	BIOL	313L	02	M	1.000	Cell Biology Laboratory	W	02:30 pm-05:30 pm	12	1	Mark D Lazzaro (P)	01/12-05/06	QF 403	 
20217	BIOL	313L	03	M	1.000	Cell Biology Laboratory	R	02:30 pm-05:30 pm	12	0	Mark D Lazzaro (P)	01/12-05/06	QF 403	 
22338	BIOL	314	01	M	3.000	Immunology	MWF	10:00 am-10:50 am	24	-1	Anastasia Maria Zimmerman (P)	01/12-05/06	MYBK 222	 
22339	BIOL	314	02	M	3.000	Immunology	MWF	11:00 am-11:50 am	24	-2	Anastasia Maria Zimmerman (P)	01/12-05/06	MYBK 222	 
20218	BIOL	320	01	H	4.000	Histology	TR	08:30 am-09:45 am	30	4	Isaure De Buron-Connors (P)	01/12-05/06	HWWE 305	 
20219	BIOL	320L	01	H	0.000	Histology Lab	T	11:30 am-02:29 pm	15	-1	Isaure De Buron-Connors (P)	01/12-05/06	HWWE 208	 
20220	BIOL	320L	02	H	0.000	Histology Lab	T	02:30 pm-05:29 pm	15	5	Isaure De Buron-Connors (P)	01/12-05/06	HWWE 208	 
20221	BIOL	321	01	M	4.000	General and Comparative Physiology	TR	10:50 am-12:05 pm	40	10	Louis E Burnett (P)	01/12-05/06	SSMB 138	 
20222	BIOL	321L	01	M	0.000	General and Comparative Physiology Lab	W	02:00 pm-05:00 pm	20	10	Louis E Burnett (P)	01/12-05/06	SSMB 145	 
21238	BIOL	321L	02	M	0.000	General and Comparative Physiology Lab	R	01:40 pm-04:40 pm	20	0	Louis E Burnett (P)	01/12-05/06	SSMB 145	 
21551	BIOL	322	01	M	4.000	Developmental Biology	MWF	09:30 am-10:20 am	20	3	Richard J Southgate (P)	01/12-05/06	HWWE 305	 
21552	BIOL	322L	01	M	0.000	Developmental Biology Lab	W	01:30 pm-04:30 pm	20	3	Richard J Southgate (P)	01/12-05/06	HWWE 208	 
23841	BIOL	333	01	H	4.000	Ornithology	TR	10:50 am-12:05 pm	20	-1	Dougald Archibald McCallum (P)	01/12-05/06	HWEA 302	 
23842	BIOL	333L	01	H	0.000	Ornithology Lab	T	07:00 am-10:30 am	10	-1	Dougald Archibald McCallum (P)	01/12-05/06	HWEA 302	 
23843	BIOL	333L	02	H	0.000	Ornithology Lab	R	07:00 am-10:30 am	10	0	Dougald Archibald McCallum (P)	01/12-05/06	HWEA 302	 
20223	BIOL	334	01	H	4.000	Herpetology	TR	12:45 pm-02:00 pm	32	0	Allison Marie Welch (P)	01/12-05/06	HWWE 211	 
20224	BIOL	334L	01	H	0.000	Herpetology Lab	T	02:01 pm-05:59 pm	15	0	Allison Marie Welch (P)	01/12-05/06	HWEA 302	 
23727	BIOL	334L	02	M	0.000	Herpetology Lab	R	02:01 pm-05:59 pm	16	-1	Allison Marie Welch (P)	01/12-05/06	HWEA 302	 
20225	BIOL	335	01	G	4.000	Biology Of Fishes	M	02:00 pm-05:00 pm	20	0	Antony Scott Harold (P)	01/12-05/06	GMLM 101	 
20226	BIOL	335L	01	G	0.000	Biology of Fishes Lab	R	02:00 pm-05:00 pm	20	0	Antony Scott Harold (P)	01/12-05/06	GMLM 101	 
23789	BIOL	336	01	M	4.000	Parasitology	TR	09:55 am-11:10 am	36	0	Isaure De Buron-Connors (P)	01/12-05/06	HWWE 305	 
23790	BIOL	336L	01	M	0.000	Parasitology Lab	R	11:30 am-02:29 pm	18	0	Isaure De Buron-Connors (P)	01/12-05/06	HWWE 208	 
23791	BIOL	336L	02	M	0.000	Parasitology Lab	R	02:30 pm-05:29 pm	18	0	Isaure De Buron-Connors (P)	01/12-05/06	HWWE 208	 
20227	BIOL	337	01	H	4.000	Biology of Invertebrates	TR	09:55 am-11:10 am	24	-11	Robert David Podolsky (P)	01/12-05/06	HWWE 211	 
20228	BIOL	337L	01	G	0.000	Biology of Invertebrates Lab	F	10:00 am-12:59 pm	12	-6	Robert David Podolsky (P)	01/12-05/06	GMLM 101	 
20229	BIOL	337L	02	G	0.000	Biology of Invertebrates Lab	F	01:00 pm-04:00 pm	12	-5	Robert David Podolsky (P)	01/12-05/06	GMLM 101	 
23794	BIOL	340	01	M	3.000	Zoogeography	TR	08:30 am-09:45 am	40	0	Antony Scott Harold (P)	01/12-05/06	HWWE 211	 
20230	BIOL	341	01	H	4.000	General Ecology	TR	11:20 am-12:35 pm	32	0	Phillip Dustan (P)	01/12-05/06	HWWE 211	 
20231	BIOL	341L	01	H	0.000	General Ecology Lab	T	02:10 pm-06:10 pm	16	0	Phillip Dustan (P)	01/12-05/06	HWWE 207	 
23792	BIOL	341L	02	M	0.000	General Ecology Lab	W	02:00 pm-06:00 pm	16	0	Phillip Dustan (P)	01/12-05/06	HWEA 302	 
20232	BIOL	342	01	M	4.000	Oceanography	MWF	08:30 am-09:20 am	42	1	TBA	01/12-05/06	HWWE 211	 
20233	BIOL	342L	01	G	0.000	Oceanography Lab	M	02:30 pm-05:30 pm	14	1	Gorka A Sancho (P)	01/12-05/06	GMLA 113	 
21239	BIOL	342L	02	G	0.000	Oceanography Lab	T	02:00 pm-04:59 pm	14	0	Gorka A Sancho (P)	01/12-05/06	GMLA 113	 
23793	BIOL	342L	03	G	0.000	Oceanography Lab	W	02:30 pm-05:30 pm	14	0	Gorka A Sancho (P)	01/12-05/06	GMLA 113	 
20234	BIOL	350	01	M	3.000	Evolution	TR	03:05 pm-04:20 pm	40	15	Matthew Thomas Rutter (P)	01/12-05/06	SSMB 138	 
21995	BIOL	351	01	M	3.000	Principles of Neurobiology	MWF	09:00 am-09:50 am	20	4	Jeffrey D Triblehorn (P)	01/12-05/06	SSMB 138	 
24113	BIOL	352	01	M	3.000	Neurobiology and Behavior	TR	04:00 pm-05:15 pm	20	15	Linnea Ruth Stevens (P)	01/12-05/06	RSS 104	 
23881	BIOL	353	01	M	3.000	Hormones and Behavior	MWF	12:00 pm-12:50 pm	15	0	Michael Gerard Ruscio (P)	01/12-05/06	MYBK 103	 
24161	BIOL	397	01	M	0.000	Studies in Heart Development	 	TBA	0	-1	Agnes J Southgate (P)	01/12-05/06	TBA	 
24107	BIOL	399	01	M	3.000	Cocaine Addiction Study	 	TBA	0	-1	Christopher A Korey (P)	01/12-05/06	TBA	 
