CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10089	BIOL	111	01	M	3.000	Introduction to Cell and Molecular Biology	MWF	11:00 am-11:50 am	118	0	Deborah A Bidwell (P)	08/20-12/11	RITA 101	Sustainability-Related
10090	BIOL	111	02	M	3.000	LC4A: Intro Cell Molec Biology	TR	12:15 pm-01:30 pm	22	3	Kathleen Elizabeth Janech (P)	08/20-12/11	RITA 101	First Year Experience and Learning Community 4A
10091	BIOL	111	03	M	3.000	Introduction to Cell and Molecular Biology	TR	01:40 pm-02:55 pm	118	7	Erik Sotka (P)	08/20-12/11	RITA 101	 
12398	BIOL	111	04	M	3.000	Introduction to Cell and Molecular Biology	TR	01:40 pm-02:55 pm	73	7	Heather E Fullerton (P)	08/20-12/11	RITA 154	 
12329	BIOL	111	05	M	3.000	Introduction to Cell and Molecular Biology	TR	12:15 pm-01:30 pm	73	1	Kathleen Elizabeth Janech (P)	08/20-12/11	RITA 101	 
13633	BIOL	111	06	M	3.000	LC 10A: Intro Cell Molec Biology	MW	03:25 pm-04:40 pm	15	0	Christopher A Korey (P)	08/20-12/11	RITA 103	First Year Experience and Learning Community 10A
13686	BIOL	111	10	M	3.000	LC 10B: Introl Cell Molec Biology	MW	03:25 pm-04:40 pm	15	0	Christopher A Korey (P)	08/20-12/11	RITA 103	First Year Experience and Learning Community 10B
11265	BIOL	111	11	M	3.000	Introduction to Cell and Molecular Biology	TR	12:15 pm-01:30 pm	73	10	Miranda Lynette McManus (P)	08/20-12/11	RITA 154	 
13701	BIOL	111	12	M	3.000	LC 16: Intro Cell Molec Biology	MW	03:25 pm-04:40 pm	0	-9	Christopher A Korey (P)	08/20-12/11	RITA 103	First Year Experience and Learning Community 16
11405	BIOL	111	13	M	3.000	Introduction to Cell and Molecular Biology	MWF	02:00 pm-02:50 pm	30	0	Mark D Lazzaro (P)	08/20-12/11	RITA 101	 
11381	BIOL	111	16	M	3.000	Introduction to Cell and Molecular Biology	TR	12:15 pm-01:30 pm	20	0	Renaud Geslain (P)	08/20-12/11	RITA 273	 
10092	BIOL	111L	03	M	1.000	Introduction to Cell and Molecular Biology Lab	M	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), John S Peters , Rachel Prostko	08/20-12/11	LCTR 342	 
10099	BIOL	111L	06	M	1.000	Introduction to Cell and Molecular Biology Lab	M	01:30 pm-04:30 pm	24	1	Brian G Scholtens (P), John S Peters , Rachel Prostko	08/20-12/11	LCTR 344	 
10100	BIOL	111L	08	M	1.000	LC 4A: Intro to Cell and Mol Biol Lab	M	04:30 pm-07:30 pm	22	3	Brian G Scholtens (P), Alexander Parry , John S Peters	08/20-12/11	LCTR 344	First Year Experience and Learning Community 4A
10104	BIOL	111L	09	M	1.000	Introduction to Cell and Molecular Biology Lab	M	07:35 pm-10:35 pm	24	1	Brian G Scholtens (P), Alexander Parry , John S Peters	08/20-12/11	LCTR 342	 
10093	BIOL	111L	11	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 am-10:30 am	24	0	Brian G Scholtens (P), John S Peters , Zachary Srubinski	08/20-12/11	LCTR 342	 
10094	BIOL	111L	13	M	1.000	Introduction to Cell and Molecular Biology Lab	T	10:30 am-01:30 pm	24	1	Brian G Scholtens (P), John S Peters , Nicole Weirich	08/20-12/11	LCTR 342	 
11430	BIOL	111L	14	M	1.000	Introduction to Cell and Molecular Biology Lab	T	10:30 am-01:30 pm	24	1	Brian G Scholtens (P), John S Peters , Zachary Srubinski	08/20-12/11	LCTR 344	 
10095	BIOL	111L	15	M	1.000	Introduction to Cell and Molecular Biology Lab	T	01:30 pm-04:30 pm	24	1	Brian G Scholtens (P), John S Peters , Lindsey Morrell Transue	08/20-12/11	LCTR 342	 
10096	BIOL	111L	16	M	1.000	LC 10B: Intro to Cell and Mol Biol Lab	T	01:30 pm-04:30 pm	15	0	Brian G Scholtens (P), John S Peters , Augustus Snyder	08/20-12/11	LCTR 344	First Year Experience and Learning Community 10B
10105	BIOL	111L	17	M	1.000	LC 16: Intro to Cell and Mol Biol Lab	T	04:30 pm-07:30 pm	0	-8	Brian G Scholtens (P), John S Peters , Lindsey Morrell Transue	08/20-12/11	LCTR 342	First Year Experience and Learning Community 16
10108	BIOL	111L	18	M	1.000	Introduction to Cell and Molecular Biology Lab	T	04:30 pm-07:30 pm	24	0	Brian G Scholtens (P), John S Peters , Augustus Snyder	08/20-12/11	LCTR 344	 
10106	BIOL	111L	19	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 pm-10:30 pm	24	1	Brian G Scholtens (P), John S Peters , Lindsey Morrell Transue	08/20-12/11	LCTR 342	 
11779	BIOL	111L	21	M	1.000	Introduction to Cell and Molecular Biology Lab	W	07:30 am-10:30 am	24	0	Brian G Scholtens (P), John S Peters , Nicole Weirich	08/20-12/11	LCTR 342	 
10097	BIOL	111L	23	M	1.000	Introduction to Cell and Molecular Biology Lab	W	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), John S Peters , Zachary Srubinski	08/20-12/11	LCTR 342	 
10098	BIOL	111L	25	M	1.000	Introduction to Cell and Molecular Biology Lab	W	01:30 pm-04:30 pm	24	1	Brian G Scholtens (P), Alexander Parry , John S Peters	08/20-12/11	LCTR 342	 
12835	BIOL	111L	26	M	1.000	Introduction to Cell and Molecular Biology Lab	W	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Shannon Bley , John S Peters	08/20-12/11	LCTR 344	 
10109	BIOL	111L	28	M	1.000	Introduction to Cell and Molecular Biology Lab	W	04:30 pm-07:30 pm	24	3	Brian G Scholtens (P), Shannon Bley , John S Peters	08/20-12/11	LCTR 344	 
11436	BIOL	111L	29	M	1.000	Introduction to Cell and Molecular Biology Lab	W	07:30 pm-10:30 pm	24	1	Brian G Scholtens (P), Shannon Bley , John S Peters	08/20-12/11	LCTR 342	 
11778	BIOL	111L	31	M	1.000	Introduction to Cell and Molecular Biology Lab	R	07:30 am-10:30 am	24	0	Brian G Scholtens (P), John S Peters , Nicholas Smillie	08/20-12/11	LCTR 342	 
11783	BIOL	111L	32	M	1.000	Introduction to Cell and Molecular Biology Lab	R	07:30 am-10:30 am	24	0	Brian G Scholtens (P), John S Peters , Matthew Young	08/20-12/11	LCTR 344	 
10101	BIOL	111L	33	M	1.000	Introduction to Cell and Molecular Biology Lab	R	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), John S Peters , Matthew Young	08/20-12/11	LCTR 342	 
10102	BIOL	111L	35	M	1.000	LC 10A: Intro to Cell and Mol Biol Lab	R	01:30 pm-04:30 pm	15	0	Brian G Scholtens (P), John S Peters , Rachel Prostko	08/20-12/11	LCTR 342	First Year Experience and Learning Community 10A
10103	BIOL	111L	36	M	1.000	Introduction to Cell and Molecular Biology Lab	R	01:30 pm-04:30 pm	24	8	Brian G Scholtens (P), Cassandra Evanchuk , John S Peters	08/20-12/11	LCTR 344	 
12684	BIOL	111L	45	M	1.000	Introduction to Cell and Molecular Biology Lab	F	01:30 pm-04:30 pm	24	2	Brian G Scholtens (P), Cassandra Evanchuk , John S Peters	08/20-12/11	LCTR 342	 
12683	BIOL	111L	46	M	1.000	Introduction to Cell and Molecular Biology Lab	F	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), John S Peters , Nicole Weirich	08/20-12/11	LCTR 344	 
10110	BIOL	112	01	M	3.000	Evolution, Form, and Function of Organisms	TR	10:50 am-12:05 pm	77	1	Kathleen Elizabeth Janech (P)	08/20-12/11	RITA 154	 
10111	BIOL	112	02	M	3.000	Evolution, Form, and Function of Organisms	MW	02:00 pm-03:15 pm	78	16	Lauren Hernandez-Rubio Senn (P)	08/20-12/11	RITA 154	 
12770	BIOL	112	03	M	3.000	Evolution, Form, and Function of Organisms	TR	12:15 pm-01:30 pm	40	6	Lauren Hernandez-Rubio Senn (P)	08/20-12/11	RITA 152	 
10112	BIOL	112L	05	M	1.000	Evolution, Form, and Function of Organisms Lab	M	01:30 pm-04:30 pm	24	2	Brian G Scholtens (P), John S Peters , Nicole Principe	08/20-12/11	LCTR 340	 
10114	BIOL	112L	07	M	1.000	Evolution, Form, and Function of Organisms Lab	M	04:30 pm-07:30 pm	24	3	Brian G Scholtens (P), Jacob Elias Cashour , John S Peters	08/20-12/11	LCTR 340	 
10976	BIOL	112L	15	M	1.000	Evolution, Form, and Function of Organisms Lab	T	01:30 pm-04:30 pm	24	3	Brian G Scholtens (P), Bridget Knutson , John S Peters	08/20-12/11	LCTR 340	 
10116	BIOL	112L	17	M	1.000	Evolution, Form, and Function of Organisms Lab	T	04:30 pm-07:30 pm	24	0	Brian G Scholtens (P), John S Peters , Nicole Principe	08/20-12/11	LCTR 340	 
10115	BIOL	112L	19	M	1.000	Evolution, Form, and Function of Organisms Lab	T	07:30 pm-10:30 pm	24	13	Brian G Scholtens (P), Jacob Elias Cashour , John S Peters	08/20-12/11	LCTR 340	 
10113	BIOL	112L	25	M	1.000	Evolution, Form, and Function of Organisms Lab	W	01:30 pm-04:30 pm	24	3	Brian G Scholtens (P), Jacob Elias Cashour , John S Peters	08/20-12/11	LCTR 340	 
10117	BIOL	112L	27	M	1.000	Evolution, Form, and Function of Organisms Lab	W	04:30 pm-07:30 pm	24	1	Brian G Scholtens (P), John S Peters , Nicole Principe	08/20-12/11	LCTR 340	 
11826	BIOL	112L	35	M	1.000	Evolution, Form, and Function of Organisms Lab	R	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Bridget Knutson , John S Peters	08/20-12/11	LCTR 340	 
10118	BIOL	204	01	M	3.000	Man and the Environment	TR	04:30 pm-05:45 pm	40	6	Courtney Elizabeth Gerstenmaier Felton (P)	08/20-12/11	RITA 154	 
10119	BIOL	211	01	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	10:50 am-12:05 pm	20	1	Allison Marie Welch (P)	08/20-12/11	RITA 273	Sustainability-Related
10120	BIOL	211	02	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	10:50 am-12:05 pm	20	2	John S Peters (P)	08/20-12/11	RITA 102	 
10121	BIOL	211	03	M	4.000	Biodiversity, Ecology, and Conservation Biology	MW	02:00 pm-03:15 pm	20	2	Robert David Podolsky (P)	08/20-12/11	RITA 103	 
10122	BIOL	211	04	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	12:15 pm-01:30 pm	20	0	Daniel J McGlinn (P)	08/20-12/11	RITA 103	 
10123	BIOL	211	05	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	12:15 pm-01:30 pm	20	0	Daniel J McGlinn (P)	08/20-12/11	RITA 103	 
10124	BIOL	211	07	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	10:50 am-12:05 pm	20	0	Matthew Thomas Rutter (P)	08/20-12/11	RITA 152	 
10125	BIOL	211	08	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	10:50 am-12:05 pm	20	1	Matthew Thomas Rutter (P)	08/20-12/11	RITA 152	 
10126	BIOL	211	09	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	09:00 am-09:50 am	19	0	Christopher John Freeman (P)	08/20-12/11	RITA 154	 
10127	BIOL	211	10	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	09:00 am-09:50 am	20	0	Christopher John Freeman (P)	08/20-12/11	RITA 154	 
10948	BIOL	211	11	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	10:00 am-10:50 am	21	1	Christopher John Freeman (P)	08/20-12/11	RITA 154	 
12715	BIOL	211	12	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	10:00 am-10:50 am	20	0	Amanda D Kelley (P)	08/20-12/11	RITA 273	 
10128	BIOL	211D	01	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	12:45 pm-03:45 pm	20	1	Allison Marie Welch (P)	08/20-12/11	RITA 271	 
10129	BIOL	211D	02	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	12:45 pm-03:45 pm	20	2	John S Peters (P)	08/20-12/11	RITA 271	 
10130	BIOL	211D	03	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	F	01:30 pm-04:30 pm	20	2	Robert David Podolsky (P)	08/20-12/11	RITA 271	 
10131	BIOL	211D	04	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	09:00 am-12:00 pm	20	0	Daniel J McGlinn (P)	08/20-12/11	RITA 271	 
10132	BIOL	211D	05	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	09:00 am-12:00 pm	20	0	Daniel J McGlinn (P)	08/20-12/11	RITA 271	 
10133	BIOL	211D	07	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	01:40 pm-04:40 pm	20	0	Matthew Thomas Rutter (P)	08/20-12/11	RITA 273	 
10134	BIOL	211D	08	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	01:40 pm-04:40 pm	20	1	Matthew Thomas Rutter (P)	08/20-12/11	RITA 273	 
10950	BIOL	211D	09	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	02:00 pm-05:00 pm	20	0	Christopher John Freeman (P)	08/20-12/11	RITA 273	 
10135	BIOL	211D	10	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	02:00 pm-05:00 pm	20	0	Christopher John Freeman (P)	08/20-12/11	RITA 273	 
10949	BIOL	211D	11	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	F	02:00 pm-05:00 pm	20	1	Christopher John Freeman (P)	08/20-12/11	RITA 273	 
12716	BIOL	211D	12	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	02:00 pm-05:00 pm	20	0	Amanda D Kelley (P)	08/20-12/11	RITA 271	 
11928	BIOL	221	01	M	4.000	Human Anatomy and Physiology I	MWF	09:00 am-09:50 am	130	15	Jason T Vance (P)	08/20-12/11	RITA 101	 
11929	BIOL	221	02	M	4.000	Human Anatomy and Physiology I	TR	09:25 am-10:40 am	130	9	Jason T Vance (P)	08/20-12/11	RITA 101	 
11930	BIOL	221L	01	M	0.000	Human Anatomy and Physiology I Lab	M	10:50 am-01:50 pm	22	0	William A Roumillat (P), Jason T Vance	08/20-12/11	RITA 277	 
11931	BIOL	221L	02	M	0.000	Human Anatomy and Physiology I Lab	M	02:00 pm-05:00 pm	21	1	Mouna S DiBenedetto (P), Jason T Vance	08/20-12/11	RITA 277	 
11932	BIOL	221L	03	M	0.000	Human Anatomy and Physiology I Lab	M	05:05 pm-08:05 pm	22	1	Randall Tyler Grespin (P), Jason T Vance	08/20-12/11	RITA 277	 
11933	BIOL	221L	04	M	0.000	Human Anatomy and Physiology I Lab	T	10:50 am-01:50 pm	22	0	Andrew J Clark (P), Jason T Vance	08/20-12/11	RITA 277	 
11934	BIOL	221L	05	M	0.000	Human Anatomy and Physiology I Lab	T	02:00 pm-05:00 pm	21	2	Willem Jacob Hillenius (P), Jason T Vance	08/20-12/11	RITA 277	 
11935	BIOL	221L	06	M	0.000	Human Anatomy and Physiology I Lab	T	05:05 pm-08:05 pm	22	6	Lorenzo Menzel (P), Jason T Vance	08/20-12/11	RITA 277	 
11936	BIOL	221L	08	M	0.000	Human Anatomy and Physiology I Lab	W	10:50 am-01:50 pm	22	2	William A Roumillat (P), Jason T Vance	08/20-12/11	RITA 277	 
11937	BIOL	221L	09	M	0.000	Human Anatomy and Physiology I Lab	W	02:00 pm-05:00 pm	22	0	Andrew J Clark (P), Jason T Vance	08/20-12/11	RITA 277	 
11938	BIOL	221L	10	M	0.000	Human Anatomy and Physiology I Lab	W	05:05 pm-08:05 pm	22	0	Randall Tyler Grespin (P), Jason T Vance	08/20-12/11	RITA 277	 
11939	BIOL	221L	11	M	0.000	Human Anatomy and Physiology I Lab	R	10:50 am-01:50 pm	22	2	Andrew J Clark (P), Jason T Vance	08/20-12/11	RITA 277	 
11940	BIOL	221L	12	M	0.000	Human Anatomy and Physiology I Lab	R	02:00 pm-05:00 pm	22	0	Andrew J Clark (P), Jason T Vance	08/20-12/11	RITA 277	 
11997	BIOL	221L	13	M	0.000	Human Anatomy and Physiology I Lab	R	05:05 pm-08:05 pm	22	12	Lorenzo Menzel (P), Jason T Vance	08/20-12/11	RITA 277	 
12261	BIOL	222	01	M	4.000	Human Anatomy and Physiology II	TR	08:00 am-09:15 am	72	2	Mausumi Bandyopadhyay (P)	08/20-12/11	RITA 154	 
12262	BIOL	222L	01	M	0.000	Human Anatomy and Physiology II Lab	M	10:00 am-01:00 pm	24	1	Eric J McElroy (P)	08/20-12/11	RITA 275	 
12263	BIOL	222L	02	M	0.000	Human Anatomy and Physiology II Lab	M	01:05 pm-04:05 pm	24	0	Eric J McElroy (P)	08/20-12/11	RITA 275	 
12559	BIOL	222L	03	M	0.000	Human Anatomy and Physiology II Lab	T	10:00 am-01:00 pm	24	1	Mausumi Bandyopadhyay (P)	08/20-12/11	RITA 275	 
13298	BIOL	303	01	M	4.000	Phycology	TR	09:25 am-10:40 am	16	4	Heather L Spalding (P)	08/20-12/11	RITA 281	 
13299	BIOL	303L	01	G	0.000	Phycology Lab	F	01:00 pm-04:00 pm	16	4	Heather L Spalding (P)	08/20-12/11	GMLM 101	 
10768	BIOL	305	01	M	3.000	Genetics	MWF	11:00 am-11:50 am	30	0	Christopher A Korey (P)	08/20-12/11	RITA 103	 
12264	BIOL	305	02	M	3.000	Genetics	MWF	01:00 pm-01:50 pm	30	-2	Christopher A Korey (P)	08/20-12/11	RITA 152	 
13300	BIOL	305	03	M	3.000	Genetics	TR	12:15 pm-01:30 pm	30	15	Agnes J Southgate (P)	08/20-12/11	RITA 102	 
10769	BIOL	305L	01	M	1.000	Genetics Lab	M	02:00 pm-05:00 pm	12	-1	Agnes J Southgate (P)	08/20-12/11	RITA 169	 
10770	BIOL	305L	02	M	1.000	Genetics Lab	T	02:00 pm-05:00 pm	12	0	Agnes J Southgate (P)	08/20-12/11	RITA 169	 
11837	BIOL	305L	03	M	1.000	Genetics Lab	F	02:00 pm-05:00 pm	12	0	Richard J Southgate (P)	08/20-12/11	RITA 169	 
10150	BIOL	310	01	M	4.000	General Microbiology	TR	09:25 am-10:40 am	70	4	Matthew E Rhodes (P)	08/20-12/11	RITA 154	 
10151	BIOL	310L	02	M	0.000	General Microbiology Lab	T	12:10 pm-03:10 pm	14	1	Matthew E Rhodes (P)	08/20-12/11	RITA 167	 
10152	BIOL	310L	04	M	0.000	General Microbiology Lab	W	11:00 am-02:00 pm	14	0	Tracy Heather Coliano Hirsch (P)	08/20-12/11	RITA 167	 
11181	BIOL	310L	05	M	0.000	General Microbiology Lab	W	02:05 pm-05:05 pm	14	1	Tracy Heather Coliano Hirsch (P)	08/20-12/11	RITA 167	 
11587	BIOL	310L	06	M	0.000	General Microbiology Lab	R	11:00 am-02:00 pm	14	2	Tracy Heather Coliano Hirsch (P)	08/20-12/11	RITA 167	 
12557	BIOL	310L	07	M	0.000	General Microbiology Lab	R	02:05 pm-05:05 pm	14	0	Tracy Heather Coliano Hirsch (P)	08/20-12/11	RITA 167	 
10953	BIOL	312	01	M	3.000	Molecular Biology	TR	09:25 am-10:40 am	35	2	Renaud Geslain (P)	08/20-12/11	RITA 152	 
13327	BIOL	312	02	M	3.000	Molecular Biology	TR	08:00 am-09:15 am	35	3	Renaud Geslain (P)	08/20-12/11	RITA 152	 
10153	BIOL	312L	01	M	1.000	Molecular Biology Laboratory	M	01:00 pm-04:00 pm	12	0	Anastasia Maria Zimmerman (P)	08/20-12/11	RITA 145	 
10154	BIOL	312L	02	M	1.000	Molecular Biology Laboratory	W	11:00 am-02:00 pm	12	0	Jessica Alice McCoy (P)	08/20-12/11	RITA 145	 
10155	BIOL	312L	03	M	1.000	Molecular Biology Laboratory	W	02:30 pm-05:30 pm	12	0	Jessica Alice McCoy (P)	08/20-12/11	RITA 145	 
11836	BIOL	312L	04	M	1.000	Molecular Biology Laboratory	R	11:00 am-02:00 pm	12	0	Jessica Alice McCoy (P)	08/20-12/11	RITA 145	 
12670	BIOL	312L	05	M	1.000	Molecular Biology Laboratory	R	02:30 pm-05:30 pm	12	3	Jessica Alice McCoy (P)	08/20-12/11	RITA 145	 
10156	BIOL	313	01	M	3.000	Cell Biology	MWF	12:00 pm-12:50 pm	30	3	Richard J Southgate (P)	08/20-12/11	RITA 102	 
10157	BIOL	313L	01	M	1.000	Cell Biology Laboratory	W	02:00 pm-05:00 pm	12	0	Richard J Southgate (P)	08/20-12/11	RITA 143	 
10158	BIOL	313L	03	M	1.000	Cell Biology Laboratory	R	02:00 pm-05:00 pm	12	2	Richard J Southgate (P)	08/20-12/11	RITA 143	 
13301	BIOL	314	01	M	3.000	Immunology	MWF	09:00 am-09:50 am	24	0	Anastasia Maria Zimmerman (P)	08/20-12/11	RITA 103	 
13302	BIOL	314	02	M	3.000	Immunology	MWF	10:00 am-10:50 am	24	-1	Anastasia Maria Zimmerman (P)	08/20-12/11	RITA 103	 
10159	BIOL	321	01	M	4.000	General and Comparative Physiology	MWF	09:00 am-09:50 am	24	0	Jeffrey D Triblehorn (P)	08/20-12/11	RITA 152	 
10160	BIOL	321L	01	M	0.000	General and Comparative Physiology Lab	W	01:30 pm-04:30 pm	12	0	Jeffrey D Triblehorn (P)	08/20-12/11	RITA 279	 
12266	BIOL	321L	02	M	0.000	General and Comparative Physiology Lab	R	01:35 pm-04:35 pm	12	0	Jeffrey D Triblehorn (P)	08/20-12/11	RITA 279	 
13303	BIOL	323	01	M	4.000	Comparative Anatomy of Vertebrates	TR	09:25 am-10:40 am	16	0	Willem Jacob Hillenius (P)	08/20-12/11	RITA 273	 
13304	BIOL	323L	01	M	0.000	Comparative Anatomy of Vertebrates Lab	R	01:00 pm-05:00 pm	16	0	Willem Jacob Hillenius (P)	08/20-12/11	RITA 275	 
11261	BIOL	335	01	G	4.000	Biology Of Fishes	MT	11:15 am-12:30 pm	24	0	Gorka A Sancho (P)	08/20-12/11	GMLM 202	Sustainability-Related
11262	BIOL	335L	01	G	0.000	Biology of Fishes Lab	M	02:30 pm-05:30 pm	12	1	Gorka A Sancho (P)	08/20-12/11	GMLM 101	 
11730	BIOL	335L	02	G	0.000	Biology of Fishes Lab	T	02:30 pm-05:30 pm	12	-1	Gorka A Sancho (P)	08/20-12/11	GMLM 101	 
12267	BIOL	338	01	M	4.000	Entomology	TR	10:50 am-12:05 pm	16	0	Brian G Scholtens (P)	08/20-12/11	RITA 103	 
12268	BIOL	338L	01	M	0.000	Entomology Lab	F	01:00 pm-05:00 pm	16	0	Brian G Scholtens (P)	08/20-12/11	RITA 241	 
