CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
10100 	BIOL 	101L 	27 	M 	0.000 	Concepts/Apps in Biology I Lab 	W 	04:30 pm-07:30 pm 	20 	3 	John S Peters (P), Brian G Scholtens , Graham Wagner 	08/22-12/13 	LCTR 339 	 
10095 	BIOL 	101L 	33 	M 	0.000 	Concepts/Apps in Biology I Lab 	R 	10:30 am-01:30 pm 	24 	1 	John S Peters (P), Alina Mar Hall , Brian G Scholtens 	08/22-12/13 	LCTR 339 	 
10096 	BIOL 	101L 	35 	M 	0.000 	Concepts/Apps in Biology I Lab 	R 	01:30 pm-04:30 pm 	24 	6 	John S Peters (P), Edwina Suzanne Mathis , Brian G Scholtens 	08/22-12/13 	LCTR 339 	 
11580 	BIOL 	101L 	37 	M 	0.000 	Concepts/Apps in Biology I Lab 	R 	04:30 pm-07:30 pm 	20 	2 	John S Peters (P), Brian G Scholtens , Graham Wagner 	08/22-12/13 	LCTR 339 	 
10101 	BIOL 	102 	01 	H 	4.000 	Concepts/Apps in Biology II 	MWF 	12:30 pm-01:20 pm 	44 	3 	Bridget Joan Piculell (P) 	08/22-12/13 	HWWE 213 	 
10102 	BIOL 	102 	02 	H 	4.000 	Concepts/Apps in Biology II 	TR 	05:00 pm-06:15 pm 	80 	1 	Heather Nicole Pritchard (P) 	08/22-12/13 	HWWE 213 	 
10103 	BIOL 	102 	03 	H 	4.000 	Concepts/Apps in Biology II 	MWF 	08:30 am-09:20 am 	44 	1 	William A Roumillat (P) 	08/22-12/13 	HWWE 217 	 
10104 	BIOL 	102L 	05 	M 	0.000 	Concepts/Apps in Biol II Lab 	M 	01:30 pm-04:30 pm 	24 	1 	Brian G Scholtens (P), John S Peters , Sarah Patrice Wolfe 	08/22-12/13 	LCTR 341 	 
10106 	BIOL 	102L 	07 	M 	0.000 	Concepts/Apps in Biol II Lab 	M 	04:30 pm-07:30 pm 	24 	2 	Brian G Scholtens (P), Breanne Yachiyo Hanson , John S Peters 	08/22-12/13 	LCTR 341 	 
10107 	BIOL 	102L 	13 	M 	0.000 	Concepts/Apps in Biol II Lab 	T 	10:30 am-01:30 pm 	24 	0 	Brian G Scholtens (P), John S Peters , Sarah Patrice Wolfe 	08/22-12/13 	LCTR 341 	 
10108 	BIOL 	102L 	15 	M 	0.000 	Concepts/Apps in Biol II Lab 	T 	01:30 pm-04:30 pm 	24 	1 	Brian G Scholtens (P), Breanne Yachiyo Hanson , John S Peters 	08/22-12/13 	LCTR 341 	 
12547 	BIOL 	102L 	23 	M 	0.000 	Concepts/Apps in Biol II Lab 	W 	10:30 am-01:30 pm 	24 	1 	Brian G Scholtens (P), John S Peters , Sarah Patrice Wolfe 	08/22-12/13 	LCTR 341 	 
10105 	BIOL 	102L 	25 	M 	0.000 	Concepts/Apps in Biol II Lab 	W 	01:30 pm-04:30 pm 	24 	0 	Brian G Scholtens (P), John S Peters , Sarah Rose Zuidema 	08/22-12/13 	LCTR 341 	 
10109 	BIOL 	102L 	27 	M 	0.000 	Concepts/Apps in Biol II Lab 	W 	04:30 pm-07:30 pm 	24 	0 	Brian G Scholtens (P), John S Peters , Sarah Rose Zuidema 	08/22-12/13 	LCTR 341 	 
10110 	BIOL 	111 	01 	M 	3.000 	Intro Cell Molec Biology 	TR 	06:00 pm-07:15 pm 	40 	8 	Richard J Southgate (P) 	08/22-12/13 	SSMB 138 	 
10111 	BIOL 	111 	02 	M 	3.000 	Intro Cell Molec Biology 	MWF 	03:00 pm-03:50 pm 	61 	31 	Subhajit Dasgupta (P) 	08/22-12/13 	SSMB 129 	 
10112 	BIOL 	111 	03 	H 	3.000 	Intro Cell Molec Biology 	TR 	11:20 am-12:35 pm 	77 	3 	Andrew M Shedlock (P) 	08/22-12/13 	HWWE 217 	 
13798 	BIOL 	111 	04 	H 	3.000 	Intro Cell Molec Biology 	TR 	09:55 am-11:10 am 	40 	2 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	 
13605 	BIOL 	111 	05 	H 	3.000 	Intro Cell Molec Biology 	TR 	09:55 am-11:10 am 	20 	1 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	Learning Community 3B
10114 	BIOL 	111 	06 	H 	3.000 	Intro Cell Molec Biology 	TR 	09:55 am-11:10 am 	20 	0 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	Learning Community 3A
13702 	BIOL 	111 	07 	H 	3.000 	Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	20 	4 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7A
13704 	BIOL 	111 	08 	H 	3.000 	Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	20 	4 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7B
13706 	BIOL 	111 	09 	H 	3.000 	Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	20 	6 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7C
13708 	BIOL 	111 	10 	H 	3.000 	Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	20 	11 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7D
11596 	BIOL 	111 	11 	H 	3.000 	Intro Cell Molec Biology 	TR 	11:20 am-12:35 pm 	78 	7 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	 
13802 	BIOL 	111 	12 	M 	3.000 	Intro Cell Molec Biolog 	MWF 	11:00 am-11:50 am 	62 	11 	Deborah A Bidwell (P) 	08/22-12/13 	SSMB 129 	 
11811 	BIOL 	111 	13 	H 	3.000 	Intro Cell Molec Biology 	MWF 	01:30 pm-02:20 pm 	78 	-1 	Farahdiba Jafri (P) 	08/22-12/13 	HWWE 217 	 
11771 	BIOL 	111 	16 	H 	3.000 	Intro Cell Molec Biology 	TR 	12:45 pm-02:00 pm 	40 	1 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	 
12483 	BIOL 	111 	17 	M 	3.000 	Intro Cell Molec Biolog 	MWF 	11:00 am-11:50 am 	13 	0 	Deborah A Bidwell (P) 	08/22-12/13 	SSMB 129 	Learning Community 14 and SPECTRA Course
11813 	BIOL 	111 	19 	H 	3.000 	Intro Cell Molec Biology 	MWF 	02:30 pm-03:20 pm 	40 	1 	Farahdiba Jafri (P) 	08/22-12/13 	HWWE 217 	 
12079 	BIOL 	111L 	01 	M 	1.000 	Intro Cell Mol Biol Lab 	R 	09:00 am-12:00 pm 	13 	0 	Christopher A Korey (P) 	08/22-12/13 	SSMB 141 	Learning Community 14
10115 	BIOL 	111L 	03 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	10:30 am-01:30 pm 	24 	2 	John S Peters (P), Katherine Marie Hoffman , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10122 	BIOL 	111L 	06 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	01:30 pm-04:30 pm 	24 	3 	John S Peters (P), Katherine Marie Hoffman , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10123 	BIOL 	111L 	08 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	04:30 pm-07:30 pm 	24 	2 	John S Peters (P), Tessa Michael Pfeifer , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10130 	BIOL 	111L 	09 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	07:30 pm-10:30 pm 	24 	2 	John S Peters (P), Danielle Amanda Beers , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10116 	BIOL 	111L 	11 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	07:30 am-10:30 am 	24 	3 	John S Peters (P), Andrew Hale Cheever , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10117 	BIOL 	111L 	13 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	10:30 am-01:30 pm 	24 	4 	John S Peters (P), Andrew Hale Cheever , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
11854 	BIOL 	111L 	14 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	10:30 am-01:30 pm 	24 	3 	John S Peters (P), Baylye K Boxall , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10118 	BIOL 	111L 	15 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	01:30 pm-04:30 pm 	24 	2 	John S Peters (P), Jessica Lynn Karan , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10119 	BIOL 	111L 	16 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Peter Lars Bergeson , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10131 	BIOL 	111L 	17 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	04:30 pm-07:30 pm 	24 	0 	Brian G Scholtens (P), Jessica Lynn Karan , John S Peters 	08/22-12/13 	LCTR 344 	 
10135 	BIOL 	111L 	18 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	04:30 pm-07:30 pm 	24 	1 	John S Peters (P), Tessa Michael Pfeifer , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10132 	BIOL 	111L 	19 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	07:30 pm-10:30 pm 	24 	5 	John S Peters (P), Danielle Amanda Beers , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
12784 	BIOL 	111L 	21 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	07:30 am-10:30 am 	24 	2 	John S Peters (P), Zachary Samuel Proux , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10120 	BIOL 	111L 	23 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	10:30 am-01:30 pm 	24 	2 	John S Peters (P), Andrew Hale Cheever , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10121 	BIOL 	111L 	25 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Courtney Lynn Bayles , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10133 	BIOL 	111L 	27 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	04:30 pm-07:30 pm 	24 	4 	John S Peters (P), Courtney Lynn Bayles , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10136 	BIOL 	111L 	28 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	04:30 pm-07:30 pm 	24 	1 	John S Peters (P), Tessa Michael Pfeifer , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
11867 	BIOL 	111L 	29 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	07:30 pm-10:30 pm 	24 	5 	John S Peters (P), Courtney Lynn Bayles , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
12783 	BIOL 	111L 	31 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	07:30 am-10:30 am 	24 	3 	John S Peters (P), Julie Michelle Loewenstein , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
12798 	BIOL 	111L 	32 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	07:30 am-10:30 am 	24 	8 	John S Peters (P), David Delane Jones , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10125 	BIOL 	111L 	33 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	10:30 am-01:30 pm 	24 	7 	John S Peters (P), Julie Michelle Loewenstein , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10126 	BIOL 	111L 	35 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	01:30 pm-04:30 pm 	24 	1 	Brian G Scholtens (P), Jessica Lynn Karan , John S Peters 	08/22-12/13 	LCTR 344 	 
10128 	BIOL 	111L 	36 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	01:30 pm-04:30 pm 	24 	1 	John S Peters (P), David Delane Jones , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
12740 	BIOL 	111L 	37 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Zachary Samuel Proux , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10129 	BIOL 	111L 	44 	M 	1.000 	Intro to Cell and Mol Biol Lab 	F 	10:30 am-01:30 pm 	24 	4 	John S Peters (P), Peter Lars Bergeson , Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10127 	BIOL 	111L 	45 	M 	1.000 	Intro to Cell and Mol Biol Lab 	F 	01:30 pm-04:30 pm 	24 	9 	John S Peters (P), David Delane Jones , Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10137 	BIOL 	112 	01 	H 	3.000 	Evol, Form & Func Of Organisms 	MWF 	09:30 am-10:20 am 	80 	2 	William A Roumillat (P) 	08/22-12/13 	HWWE 217 	 
10138 	BIOL 	112 	02 	H 	3.000 	Evol, Form & Func Of Organisms 	MWF 	10:30 am-11:20 am 	80 	17 	Jean B Everett (P) 	08/22-12/13 	HWWE 217 	 
11590 	BIOL 	112 	03 	M 	3.000 	Evol, Form & Func Of Organisms 	MWF 	08:00 am-08:50 am 	36 	-1 	Lauren Hernandez-Rubio Senn (P) 	08/22-12/13 	SSMB 138 	 
10139 	BIOL 	112L 	05 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	01:30 pm-04:30 pm 	24 	1 	Brian G Scholtens (P), Anthony Thomas Galavotti , John S Peters 	08/22-12/13 	LCTR 340 	 
10141 	BIOL 	112L 	07 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	04:30 pm-07:30 pm 	24 	0 	Brian G Scholtens (P), Anthony Thomas Galavotti , John S Peters 	08/22-12/13 	LCTR 340 	 
10142 	BIOL 	112L 	09 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	07:30 pm-10:30 pm 	24 	4 	Brian G Scholtens (P), Anthony Thomas Galavotti , John S Peters 	08/22-12/13 	LCTR 340 	 
11196 	BIOL 	112L 	13 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	10:30 am-01:30 pm 	24 	2 	Brian G Scholtens (P), John S Peters , Chelsea K Woodruff 	08/22-12/13 	LCTR 340 	 
10143 	BIOL 	112L 	17 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	04:30 pm-07:30 pm 	24 	3 	Brian G Scholtens (P), John S Peters , Christopher Harold Pickens 	08/22-12/13 	LCTR 340 	 
11581 	BIOL 	112L 	19 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	07:30 pm-10:30 pm 	24 	0 	Brian G Scholtens (P), John S Peters , Chelsea K Woodruff 	08/22-12/13 	LCTR 340 	 
10140 	BIOL 	112L 	25 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	01:30 pm-04:30 pm 	24 	0 	Brian G Scholtens (P), John S Peters , Christopher Harold Pickens 	08/22-12/13 	LCTR 340 	 
10144 	BIOL 	112L 	27 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	04:30 pm-07:30 pm 	24 	2 	Brian G Scholtens (P), Fallon C Parker , John S Peters 	08/22-12/13 	LCTR 340 	 
13276 	BIOL 	112L 	29 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	07:30 pm-10:30 pm 	24 	17 	Brian G Scholtens (P), Fallon C Parker , John S Peters 	08/22-12/13 	LCTR 340 	 
10157 	BIOL 	204 	01 	H 	3.000 	Man and the Environment 	MWF 	08:30 am-09:20 am 	20 	2 	Courtney Elizabeth Gerstenmaier Felton (P) 	08/22-12/13 	HWWE 207 	 
10158 	BIOL 	211 	01 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:55 am-11:10 am 	20 	0 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10159 	BIOL 	211 	02 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:55 am-11:10 am 	20 	0 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10160 	BIOL 	211 	03 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:25 am-10:40 am 	20 	1 	Matthew Thomas Rutter (P) 	08/22-12/13 	SSMB 138 	 
10161 	BIOL 	211 	04 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:25 am-10:40 am 	20 	0 	Matthew Thomas Rutter (P) 	08/22-12/13 	SSMB 138 	 
10162 	BIOL 	211 	05 	H 	4.000 	Biodiversity,Ecology,Conserv B 	MWF 	11:30 am-12:20 pm 	20 	0 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	08/22-12/13 	HWWE 305 	 
10163 	BIOL 	211 	07 	H 	4.000 	Biodiversity,Ecology,Conserv B 	MWF 	11:30 am-12:20 pm 	20 	2 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	08/22-12/13 	HWWE 305 	 
10164 	BIOL 	211 	08 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	11:20 am-12:35 pm 	20 	-1 	Allison Marie Welch (P) 	08/22-12/13 	HWWE 305 	Sustainability-Related
10165 	BIOL 	211 	09 	H 	4.000 	Biodiversity,Ecology,Conserv B 	MWF 	09:30 am-10:20 am 	20 	2 	Kevin Jonathan Mack (P) 	08/22-12/13 	HWWE 305 	 
10166 	BIOL 	211 	10 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	08:30 am-09:45 am 	20 	0 	Daniel J McGlinn (P) 	08/22-12/13 	HWWE 307 	 
11162 	BIOL 	211 	11 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	08:30 am-09:45 am 	20 	2 	Daniel J McGlinn (P) 	08/22-12/13 	HWWE 307 	 
11163 	BIOL 	211 	12 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	10:50 am-12:05 pm 	20 	2 	John S Peters (P) 	08/22-12/13 	SSMB 138 	 
10167 	BIOL 	211D 	01 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	M 	02:10 pm-05:10 pm 	20 	0 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10168 	BIOL 	211D 	02 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	W 	02:10 pm-05:10 pm 	20 	0 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10169 	BIOL 	211D 	03 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	01:30 pm-04:30 pm 	20 	1 	Matthew Thomas Rutter (P) 	08/22-12/13 	LCTR 340 	 
10170 	BIOL 	211D 	04 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	01:30 pm-04:30 pm 	20 	0 	Matthew Thomas Rutter (P) 	08/22-12/13 	LCTR 340 	 
10171 	BIOL 	211D 	05 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	M 	02:10 pm-05:10 pm 	20 	0 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	08/22-12/13 	HWWE 307 	 
10172 	BIOL 	211D 	07 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	F 	01:00 pm-04:00 pm 	20 	2 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	08/22-12/13 	HWWE 305 	 
10173 	BIOL 	211D 	08 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	01:00 pm-04:00 pm 	20 	-1 	Allison Marie Welch (P) 	08/22-12/13 	HWWE 305 	 
11165 	BIOL 	211D 	09 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	F 	01:00 pm-04:00 pm 	20 	2 	Kevin Jonathan Mack (P) 	08/22-12/13 	HWWE 307 	 
10175 	BIOL 	211D 	10 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	10:00 am-01:00 pm 	20 	0 	Daniel J McGlinn (P) 	08/22-12/13 	HWEA 302 	 
11164 	BIOL 	211D 	11 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	10:00 am-01:00 pm 	20 	2 	Daniel J McGlinn (P) 	08/22-12/13 	HWEA 302 	 
10174 	BIOL 	211D 	12 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	12:30 pm-03:30 pm 	20 	2 	John S Peters (P) 	08/22-12/13 	LCTR 341 	 
13773 	BIOL 	221 	01 	M 	4.000 	Human Anatomy and Phys. I 	TR 	10:50 am-12:05 pm 	144 	18 	Jason T Vance (P) 	08/22-12/13 	SSMB 129 	 
13774 	BIOL 	221 	02 	M 	4.000 	Human Anatomy and Phys. I 	MWF 	08:00 am-08:50 am 	134 	17 	Mausumi Bandyopadhyay (P) 	08/22-12/13 	SSMB 129 	 
13775 	BIOL 	221L 	01 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	10:00 am-01:00 pm 	24 	6 	Mausumi Bandyopadhyay (P), Jason T Vance 	08/22-12/13 	HWWE 301 	 
13776 	BIOL 	221L 	02 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	01:00 pm-04:00 pm 	24 	3 	Ariel Lauren Carter (P), Jason T Vance 	08/22-12/13 	HWWE 301 	 
13777 	BIOL 	221L 	03 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	05:00 pm-08:00 pm 	24 	2 	Randall Tyler Grespin (P), Jason T Vance 	08/22-12/13 	HWWE 301 	 
13778 	BIOL 	221L 	04 	H 	0.000 	Human Anatomy and Phys. I Lab 	T 	08:30 am-11:30 am 	24 	1 	Mausumi Bandyopadhyay (P), Jason T Vance 	08/22-12/13 	HWWE 301 	 
13779 	BIOL 	221L 	05 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	08:00 am-11:00 am 	14 	2 	Ariel Lauren Carter (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13780 	BIOL 	221L 	06 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	11:00 am-02:00 pm 	24 	1 	Andrew J Clark (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13783 	BIOL 	221L 	08 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	05:00 pm-08:00 pm 	24 	3 	Tracy Heather Coliano Hirsch (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13784 	BIOL 	221L 	09 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	08:00 am-11:00 am 	24 	7 	Andrew J Clark (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13785 	BIOL 	221L 	10 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	11:00 am-02:00 pm 	24 	4 	Andrew J Clark (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13786 	BIOL 	221L 	11 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	02:00 pm-05:00 pm 	24 	2 	Ariel Lauren Carter (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13787 	BIOL 	221L 	12 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	05:00 pm-08:00 pm 	24 	2 	Randall Tyler Grespin (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
13957 	BIOL 	221L 	13 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	02:00 pm-05:00 pm 	24 	2 	Tracy Heather Coliano Hirsch (P), Jason T Vance 	08/22-12/13 	SSMB 145 	 
10189 	BIOL 	300 	01 	H 	4.000 	Botany 	MWF 	09:30 am-10:20 am 	16 	4 	Jean B Everett (P) 	08/22-12/13 	HWWE 207 	 
10190 	BIOL 	300L 	01 	H 	0.000 	Botany Lab 	M 	01:30 pm-05:30 pm 	16 	4 	Jean B Everett (P) 	08/22-12/13 	HWWE 207 	 
10948 	BIOL 	305 	01 	M 	3.000 	Genetics 	MWF 	09:00 am-09:50 am 	120 	24 	Allan Edgar Strand (P) 	08/22-12/13 	SSMB 129 	 
10949 	BIOL 	305L 	01 	M 	1.000 	Genetics Lab 	R 	12:15 pm-03:15 pm 	15 	1 	Matthew E Rhodes (P) 	08/22-12/13 	SSMB 141 	 
10950 	BIOL 	305L 	02 	M 	1.000 	Genetics Lab 	R 	03:20 pm-06:20 pm 	15 	4 	Matthew E Rhodes (P) 	08/22-12/13 	SSMB 141 	 
13310 	BIOL 	305L 	03 	M 	1.000 	Genetics Lab 	W 	04:00 pm-07:00 pm 	15 	2 	Agnes J Southgate (P) 	08/22-12/13 	SSMB 141 	 
10191 	BIOL 	310 	01 	H 	4.000 	General Microbiology 	MWF 	08:30 am-09:20 am 	48 	-1 	Heather E Fullerton (P) 	08/22-12/13 	HWWE 213 	 
10193 	BIOL 	310L 	02 	O 	0.000 	General Microbiology Lab 	M 	10:00 am-01:00 pm 	12 	1 	Tracy Heather Coliano Hirsch (P) 	08/22-12/13 	QF 402 	 
10195 	BIOL 	310L 	04 	O 	0.000 	General Microbiology Lab 	T 	02:00 pm-05:00 pm 	12 	-1 	Heather E Fullerton (P) 	08/22-12/13 	QF 402 	 
