CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10347	EVSS	695	01	M	3.000	ST: Wildlife Law	MW	02:00 pm-03:15 pm	20	15	Lindeke S Mills (P)	08/19-12/10	MYBK 105	 
13963	EVSS	724	01	G	4.000	Ichthyology	T	08:00 am-11:00 am	5	4	Antony Scott Harold (P)	08/19-12/10	GMLM 101	 
13964	EVSS	724L	01	G	0.000	Ichthyology	R	08:00 am-11:00 am	5	4	Antony Scott Harold (P)	08/19-12/10	GMLM 101	 
14018	EVSS	900	01	M	1.000	Continuous Enrollment	 	TBA	0	0	Annette M Watson (P)	08/19-12/10	TBA	 
14097	EVSS	900	02	M	1.000	Continuous Enrollment	 	TBA	0	-1	Dianne I Greenfield (P)	08/19-12/10	TBA	 
14153	EVSS	900	03	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	08/19-12/10	TBA	 
14154	EVSS	900	04	M	1.000	Continuous Enrollment	 	TBA	0	-1	P Brian Fisher (P)	08/19-12/10	TBA	 
14168	EVSS	900	05	M	1.000	Continuous Enrollment	 	TBA	0	-1	Khalid A Ali (P)	08/19-12/10	TBA	 
14211	EVSS	900	06	M	1.000	Continuous Enrollment	 	TBA	0	-1	Norman S Levine (P)	08/19-12/10	TBA	 
14213	EVSS	900	07	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	08/19-12/10	TBA	 
14233	EVSS	900	08	M	3.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	08/19-12/10	TBA	 
14365	EVSS	900	09	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	08/19-12/10	TBA	 
14522	EVSS	900	10	M	1.000	Continuous Enrollment	 	TBA	0	-1	Annette M Watson (P)	08/19-12/10	TBA	 
11500	ENVT	200	01	M	3.000	Introduction to Environmental Studies	MW	02:00 pm-03:15 pm	26	1	Todd Jared LeVasseur (P), Seth G Pritchard	08/19-12/10	RSS 101	 
11982	ENVT	200	02	M	3.000	Introduction to Environmental Studies	TR	01:40 pm-02:55 pm	26	1	Todd Jared LeVasseur (P), Dorian R McMillan	08/19-12/10	MYBK 115	 
14304	ENVT	355	01	M	3.000	Environmental Studies Field Internship	 	TBA	0	-2	Seth G Pritchard (P)	08/19-12/10	TBA	 
14305	ENVT	355	02	M	1.000	Environmental Studies Field Internship	 	TBA	0	-1	Seth G Pritchard (P)	08/19-12/10	TBA	 
14384	ENVT	355	03	M	1.000	La Ferme du Collet Eco-community	 	TBA	0	-1	Tracy L Burkett (P)	08/19-10/07	TBA
