CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
10112 	BIOL 	111 	03 	H 	3.000 	Intro Cell Molec Biology 	TR 	11:20 am-12:35 pm 	65 	61 	Andrew M Shedlock (P) 	08/22-12/13 	HWWE 217 	 
13798 	BIOL 	111 	04 	H 	3.000 	Intro Cell Molec Biology 	TR 	09:55 am-11:10 am 	30 	18 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	 
13605 	BIOL 	111 	05 	H 	3.000 	LC 3B:Intro Cell Molec Biology 	TR 	09:55 am-11:10 am 	0 	0 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	Learning Community 3B
10114 	BIOL 	111 	06 	H 	3.000 	LC 3A:Intro Cell Molec Biology 	TR 	09:55 am-11:10 am 	0 	0 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	Learning Community 3A
13702 	BIOL 	111 	07 	H 	3.000 	LC 7A:Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	0 	0 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7A
13704 	BIOL 	111 	08 	H 	3.000 	LC 7B:Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	0 	0 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7B
13706 	BIOL 	111 	09 	H 	3.000 	LC 7C:Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	0 	0 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7C
13708 	BIOL 	111 	10 	H 	3.000 	LC 7D:Intro Cell Molec Biology 	TR 	08:30 am-09:45 am 	0 	0 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	Learning Community 7D
11596 	BIOL 	111 	11 	H 	3.000 	Intro Cell Molec Biology 	TR 	11:20 am-12:35 pm 	65 	61 	Kathleen Elizabeth Janech (P) 	08/22-12/13 	HWWE 213 	 
13802 	BIOL 	111 	12 	M 	3.000 	Intro Cell Molec Biolog 	MWF 	11:00 am-11:50 am 	55 	3 	Deborah A Bidwell (P) 	08/22-12/13 	SSMB 129 	 
11811 	BIOL 	111 	13 	H 	3.000 	Intro Cell Molec Biology 	MWF 	01:30 pm-02:20 pm 	65 	62 	Agnes J Southgate (P) 	08/22-12/13 	HWWE 217 	 
11771 	BIOL 	111 	16 	H 	3.000 	Intro Cell Molec Biology 	TR 	12:45 pm-02:00 pm 	30 	28 	Miranda Lynette McManus (P) 	08/22-12/13 	HWWE 213 	 
12483 	BIOL 	111 	17 	M 	3.000 	LC 14:Intro Cell Molec Biolog 	MWF 	11:00 am-11:50 am 	0 	0 	Deborah A Bidwell (P) 	08/22-12/13 	SSMB 129 	Learning Community 14 and SPECTRA Course
11812 	BIOL 	111 	18 	H 	3.000 	Intro Cell Molec Biology 	MWF 	03:30 pm-04:20 pm 	0 	0 	TBA 	08/22-12/13 	HWWE 217 	 
11813 	BIOL 	111 	19 	H 	3.000 	Intro Cell Molec Biology 	MWF 	02:30 pm-03:20 pm 	30 	27 	TBA 	08/22-12/13 	HWWE 217 	 
12484 	BIOL 	111 	22 	M 	3.000 	Intro Cell Molec Biology 	MW 	05:00 pm-06:15 pm 	0 	-1 	TBA 	08/22-12/13 	SSMB 138 	 
12079 	BIOL 	111L 	01 	M 	1.000 	LC 14: Intro Cell Mol Biol Lab 	R 	09:00 am-12:00 pm 	0 	0 	Christopher A Korey (P) 	08/22-12/13 	SSMB 141 	Learning Community 14
10115 	BIOL 	111L 	03 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	10:30 am-01:30 pm 	12 	10 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10122 	BIOL 	111L 	06 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	01:30 pm-04:30 pm 	12 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10123 	BIOL 	111L 	08 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	04:30 pm-07:30 pm 	12 	3 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10130 	BIOL 	111L 	09 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	07:30 pm-10:30 pm 	12 	5 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10116 	BIOL 	111L 	11 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	07:30 am-10:30 am 	12 	8 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10117 	BIOL 	111L 	13 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	10:30 am-01:30 pm 	12 	6 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
11854 	BIOL 	111L 	14 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	10:30 am-01:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10118 	BIOL 	111L 	15 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	01:30 pm-04:30 pm 	12 	2 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10119 	BIOL 	111L 	16 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	01:30 pm-04:30 pm 	12 	7 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10131 	BIOL 	111L 	17 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	04:30 pm-07:30 pm 	12 	6 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10135 	BIOL 	111L 	18 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	04:30 pm-07:30 pm 	12 	10 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10132 	BIOL 	111L 	19 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	07:30 pm-10:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
11226 	BIOL 	111L 	20 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	07:30 pm-10:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
12784 	BIOL 	111L 	21 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	07:30 am-10:30 am 	12 	8 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10120 	BIOL 	111L 	23 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	10:30 am-01:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
11655 	BIOL 	111L 	24 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	10:30 am-01:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10121 	BIOL 	111L 	25 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	01:30 pm-04:30 pm 	12 	9 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10124 	BIOL 	111L 	26 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	01:30 pm-04:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10133 	BIOL 	111L 	27 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	04:30 pm-07:30 pm 	12 	9 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10136 	BIOL 	111L 	28 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	04:30 pm-07:30 pm 	12 	9 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
11867 	BIOL 	111L 	29 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	07:30 pm-10:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
11888 	BIOL 	111L 	30 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	07:30 pm-10:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
12783 	BIOL 	111L 	31 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	07:30 am-10:30 am 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
12798 	BIOL 	111L 	32 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	07:30 am-10:30 am 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10125 	BIOL 	111L 	33 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	10:30 am-01:30 pm 	12 	12 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
12212 	BIOL 	111L 	34 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	10:30 am-01:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10126 	BIOL 	111L 	35 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	01:30 pm-04:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10128 	BIOL 	111L 	36 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	01:30 pm-04:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
12740 	BIOL 	111L 	37 	M 	1.000 	Intro to Cell and Mol Biol Lab 	R 	04:30 pm-07:30 pm 	12 	10 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
10129 	BIOL 	111L 	44 	M 	1.000 	Intro to Cell and Mol Biol Lab 	F 	10:30 am-01:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10127 	BIOL 	111L 	45 	M 	1.000 	Intro to Cell and Mol Biol Lab 	F 	01:30 pm-04:30 pm 	12 	11 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 344 	 
