CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
24584	EVSS	691	13	M	6.000	Value of the Beach/Dune System in Terms of Storm Protection	 	TBA	0	-1	Norman S Levine (P)	01/07-04/29	TBA	 
24602	EVSS	691	14	M	6.000	Evaluating the Economic Benefits of Carbon Sequestration in a Managed Forest in Mexico	 	TBA	0	-1	James Wesley Burnett (P)	01/07-04/29	TBA	 
24336	EVSS	693	01	M	3.000	Public Policy	 	TBA	0	-2	Matthew C Nowlin (P)	01/07-04/29	TBA	 
24371	EVSS	693	02	M	3.000	Characterizing the Analytical Performance of the Monitor for Aerosols and Gases in Ambient Air	 	TBA	0	-1	Ian C Rumsey (P)	01/07-04/29	TBA	 
24612	EVSS	693	03	M	1.000	Carbon Movement in Forest and Agricultural Soils	 	TBA	0	-1	Seth G Pritchard (P)	01/07-04/29	TBA	 
24676	EVSS	693	04	M	1.000	Biology of Coral Reefs in Belize	 	TBA	0	-5	Phillip Dustan (P)	01/07-04/29	TBA	 
21622	EVSS	695	01	M	3.000	ST: Ecopreneurship	TR	04:00 pm-05:15 pm	10	7	David J Hansen (P)	01/07-04/29	MYBK 211	 
22833	EVSS	695	03	H	3.000	ST: Applied Quantitative Methods	MWF	09:30 am-10:20 am	8	3	Daniel J McGlinn (P)	01/07-04/29	HWWE 307	 
23884	EVSS	726	01	G	3.000	Fisheries Science	TR	05:00 pm-06:30 pm	5	2	Marcel J Reichert (P), Joseph C Ballenger	01/07-04/29	GMLA 113	 
24020	EVSS	900	01	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/07-04/29	TBA	 
24119	EVSS	900	02	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/07-04/29	TBA	 
24219	EVSS	900	03	M	1.000	Continuous Enrollment	 	TBA	0	-1	Eric J McElroy (P)	01/07-04/29	TBA	 
24297	EVSS	900	04	M	1.000	Continuous Enrollment	 	TBA	0	-1	John D Zardus (P)	01/07-04/29	TBA	 
24379	EVSS	900	05	M	1.000	Continuous Enrollment	 	TBA	0	-1	Norman S Levine (P)	01/07-04/29	TBA	 
24384	EVSS	900	06	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/07-04/29	TBA	 
24390	EVSS	900	07	M	1.000	Continuous Enrollment	 	TBA	0	-1	P Brian Fisher (P)	01/07-04/29	TBA	 
24611	EVSS	900	08	M	1.000	Continuous Enrollment	 	TBA	0	-1	Timothy J Callahan (P)	01/07-04/29	TBA	 
21595	ENVT	200	01	M	3.000	Intro to Environmental Studies	TR	12:15 pm-01:30 pm	26	0	Todd Jared LeVasseur (P), Ian C Rumsey	01/07-04/29	RSS 249	 
21009	ENVT	200	02	M	3.000	Intro to Environmental Studies	TR	01:40 pm-02:55 pm	27	1	Todd Jared LeVasseur (P), Seth G Pritchard	01/07-04/29	RSS 249	 
24531	ENVT	350	01	M	1.000	Exploring the relationship between total suspended solids and turbidity in tidal creeks	 	TBA	0	-1	Barbara Austin Beckingham (P)	01/07-04/29	TBA	 
23582	ENVT	352	01	M	3.000	ST: Race, Gender, and the Environment	TR	10:50 am-12:05 pm	10	-3	Kristi Jo Brian (P)	01/07-04/29	RSS 101	Special Topics
24063	ENVT	355	01	M	3.000	South Carolina Aquarium: Environmental Interpretation	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/07-04/29	TBA	 
24161	ENVT	355	02	M	3.000	Environmental Stud Field Int	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/07-04/29	TBA	 
24257	ENVT	355	03	M	3.000	Sustainable Solutions to Food Insecurity	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/07-04/29	TBA	 
24373	ENVT	355	04	M	3.000	Sustainable Urban Agriculture	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/07-04/29	TBA	 
24404	ENVT	355	05	M	1.000	Peer-to-Peer Education: Zero Waste Lifestyle	 	TBA	0	-1	Jennifer Lyn Wright (P)	01/07-04/29	TBA	 
24423	ENVT	355	06	M	1.000	Environmental Stud Field Int	 	TBA	0	-1	Denise M. Fugo (P)	01/07-04/29	TBA	 
24427	ENVT	355	07	M	2.000	Environmental Stud Field Int	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/07-04/29	TBA	 
24448	ENVT	355	08	M	2.000	Office of Sustainability Internship	 	TBA	0	-1	Jennifer Lyn Wright (P)	01/07-04/29	TBA	 
24562	ENVT	355	09	M	1.000	Applied Methods of Sustainable Agriculture	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/07-04/29	TBA	 
21216	ENVT	395	01	M	1.000	Global South Environmentalisms: Contemporary Views from Africa	T	10:00 am-10:50 am	15	1	Ajani Ofunniyin (P)	01/07-04/29	ECTR 204
