CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10144	BIOL	101L	01	M	0.000	Concepts and Application in Biology I Laboratory	M	10:30 am-01:30 pm	24	1	Brian G Scholtens (P), Nicole Marie Kollars	08/23-12/14	LCTR 339	 
10153	BIOL	101L	02	M	0.000	Concepts and Application in Biology I Laboratory	M	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Nicole Marie Kollars	08/23-12/14	LCTR 339	 
10165	BIOL	101L	03	M	0.000	Concepts and Application in Biology I Laboratory	M	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Nicole Marie Kollars	08/23-12/14	LCTR 339	 
10166	BIOL	101L	04	M	0.000	Concepts and Application in Biology I Laboratory	M	07:30 pm-10:30 pm	24	5	Brian G Scholtens (P), David Patrick Coles	08/23-12/14	LCTR 339	 
10154	BIOL	101L	05	M	0.000	Concepts and Application in Biology I Laboratory	T	07:30 am-10:30 am	24	1	Brian G Scholtens (P), Jennifer Lynn Newby	08/23-12/14	LCTR 339	 
10155	BIOL	101L	06	M	0.000	Concepts and Application in Biology I Laboratory	T	10:30 am-01:30 pm	24	6	Brian G Scholtens (P), Amanda Joy Szwarc	08/23-12/14	LCTR 339	 
10156	BIOL	101L	07	M	0.000	Concepts and Application in Biology I Laboratory	T	01:35 pm-04:30 pm	24	0	Brian G Scholtens (P), Michelle L Reed	08/23-12/14	LCTR 339	 
10167	BIOL	101L	08	M	0.000	Concepts and Application in Biology I Laboratory	T	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Michelle L Reed	08/23-12/14	LCTR 339	 
10168	BIOL	101L	09	M	0.000	Concepts and Application in Biology I Laboratory	T	07:30 pm-10:30 pm	24	1	Brian G Scholtens (P), Michelle L Reed	08/23-12/14	LCTR 339	 
10158	BIOL	101L	11	M	0.000	Concepts and Application in Biology I Laboratory	W	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Levi Broaddus Curnutte	08/23-12/14	LCTR 339	 
10157	BIOL	101L	12	M	0.000	Concepts and Application in Biology I Laboratory	W	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Hannah Louise Day	08/23-12/14	LCTR 339	 
10169	BIOL	101L	13	M	0.000	Concepts and Application in Biology I Laboratory	W	04:30 pm-07:30 pm	24	1	Brian G Scholtens (P), Rebecca Lynn Derex	08/23-12/14	LCTR 339	 
10161	BIOL	101L	15	M	0.000	Concepts and Application in Biology I Laboratory	R	07:30 am-10:30 am	24	1	Brian G Scholtens (P), Levi Broaddus Curnutte	08/23-12/14	LCTR 339	 
10162	BIOL	101L	16	M	0.000	Concepts and Application in Biology I Laboratory	R	10:30 am-01:30 pm	24	1	Brian G Scholtens (P), Levi Broaddus Curnutte	08/23-12/14	LCTR 339	 
10163	BIOL	101L	17	M	0.000	Concepts and Application in Biology I Laboratory	R	01:35 pm-04:30 pm	24	0	Brian G Scholtens (P), Hannah Louise Day	08/23-12/14	LCTR 339	 
10159	BIOL	101L	18	M	0.000	Concepts and Application in Biology I Laboratory	R	07:30 pm-10:30 pm	24	1	Brian G Scholtens (P), David Patrick Coles	08/23-12/14	LCTR 339	 
10160	BIOL	101L	19	M	0.000	Concepts and Application in Biology I Laboratory	W	07:30 pm-10:30 pm	24	1	Brian G Scholtens (P), Rebecca Lynn Derex	08/23-12/14	LCTR 339	 
10164	BIOL	101L	21	M	0.000	Concepts and Application in Biology I Laboratory	F	01:30 pm-04:30 pm	24	2	Brian G Scholtens (P), David Patrick Coles	08/23-12/14	LCTR 339	 
10171	BIOL	102	01	M	4.000	Concepts and Applications in Biology II	MWF	08:00 am-08:50 am	40	11	Benton Neil Taylor (P)	08/23-12/14	RHSC 239	 
10172	BIOL	102	02	M	4.000	Concepts and Applications in Biology II	MWF	09:00 am-09:50 am	80	9	Heather Nicole Pritchard (P)	08/23-12/14	MYBK 100	 
10173	BIOL	102	03	M	4.000	Concepts and Applications in Biology II	TR	08:00 am-09:15 am	40	3	Margaret Elizabeth Grant Burton (P)	08/23-12/14	RHSC 239	 
10174	BIOL	102	04	M	4.000	Concepts and Applications in Biology II	TR	10:50 am-12:05 pm	40	1	Margaret Elizabeth Grant Burton (P)	08/23-12/14	RHSC 123	 
10175	BIOL	102	05	M	4.000	Concepts and Applications in Biology II	TR	07:00 pm-08:15 pm	40	5	Dorian R McMillan (P)	08/23-12/14	RHSC 218	 
10176	BIOL	102L	02	M	0.000	Concepts and Applications in Biology II Laboratory	M	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Callie Hendricks Crawford	08/23-12/14	LCTR 341	 
10179	BIOL	102L	03	M	0.000	Concepts and Applications in Biology II Laboratory	M	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Callie Hendricks Crawford	08/23-12/14	LCTR 341	 
10180	BIOL	102L	04	M	0.000	Concepts and Applications in Biology II Laboratory	M	07:30 pm-10:30 pm	24	0	Brian G Scholtens (P), Callie Hendricks Crawford	08/23-12/14	LCTR 341	 
10177	BIOL	102L	07	M	0.000	Concepts and Applications in Biology II Laboratory	T	01:35 pm-04:30 pm	24	-1	Brian G Scholtens (P), Meredith Sonny Smylie	08/23-12/14	LCTR 341	 
10181	BIOL	102L	08	M	0.000	Concepts and Applications in Biology II Laboratory	T	04:30 pm-07:30 pm	24	-1	Brian G Scholtens (P), Meredith Sonny Smylie	08/23-12/14	LCTR 341	 
10182	BIOL	102L	09	M	0.000	Concepts and Applications in Biology II Laboratory	T	07:30 pm-10:30 pm	24	2	Brian G Scholtens (P), Meredith Sonny Smylie	08/23-12/14	LCTR 341	 
10178	BIOL	102L	12	M	0.000	Concepts and Applications in Biology II Laboratory	W	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Adam Richard Lytton	08/23-12/14	LCTR 341	 
10183	BIOL	102L	13	M	0.000	Concepts and Applications in Biology II Laboratory	W	04:30 pm-07:30 pm	24	0	Brian G Scholtens (P), Adam Richard Lytton	08/23-12/14	LCTR 341	 
10184	BIOL	102L	14	M	0.000	Concepts and Applications in Biology II Laboratory	W	07:30 pm-10:30 pm	24	3	Brian G Scholtens (P), Adam Richard Lytton	08/23-12/14	LCTR 341	 
12394	BIOL	102L	19	M	0.000	Concepts and Applications in Biology II Laboratory	R	07:30 pm-10:30 pm	24	24	Brian G Scholtens (P)	08/23-12/14	LCTR 341	 
10186	BIOL	111	01	M	3.000	Introduction to Cell and Molecular Biology	TR	10:50 am-12:05 pm	80	1	Kathleen Elizabeth Janech (P)	08/23-12/14	RHSC 121	 
10187	BIOL	111	02	M	3.000	Introduction to Cell and Molecular Biology	MWF	08:00 am-08:50 am	80	5	Heather Nicole Pritchard (P)	08/23-12/14	RHSC 121	 
10188	BIOL	111	03	M	3.000	Introduction to Cell and Molecular Biology	TR	12:15 pm-01:30 pm	80	2	Heather Nicole Pritchard (P)	08/23-12/14	RHSC 123	 
10189	BIOL	111	04	M	3.000	Introduction to Cell and Molecular Biology	MWF	09:00 am-09:50 am	80	4	Mark D Lazzaro (P)	08/23-12/14	RHSC 121	 
10191	BIOL	111	06	M	3.000	Introduction to Cell and Molecular Biology	MW	07:00 pm-08:15 pm	80	1	Erin Richard (P)	08/23-12/14	RHSC 121	 
13025	BIOL	111	14	M	3.000	Introduction to Cell and Molecular Biology	MWF	11:00 am-11:50 am	80	0	Deborah A Bidwell (P)	08/23-12/14	RHSC 121	 
14137	BIOL	111	15	M	3.000	Biology and Psychology: Gateway to Neuroscience	MWF	01:00 pm-01:50 pm	20	1	Deborah A Bidwell (P)	08/23-12/14	RHSC 121	Learning Community 5A
14138	BIOL	111	16	M	3.000	Chemistry and Biology for Pre- Med Students	TR	08:00 am-09:15 am	20	0	Kathleen Elizabeth Janech (P)	08/23-12/14	RHSC 123	Learning Community 7A1
14264	BIOL	111	17	M	3.000	Biology and Psychology: Gateway to Neuroscience	MWF	01:00 pm-01:50 pm	20	2	Deborah A Bidwell (P)	08/23-12/14	RHSC 121	Learning Community 5B
14329	BIOL	111	18	M	3.000	Chemistry and Biology for Pre- Med Students	TR	08:00 am-09:15 am	20	0	Kathleen Elizabeth Janech (P)	08/23-12/14	RHSC 123	Learning Community 7A2
14330	BIOL	111	19	M	3.000	Chemistry and Biology for Pre- Med Students	TR	08:00 am-09:15 am	20	2	Kathleen Elizabeth Janech (P)	08/23-12/14	RHSC 123	Learning Community 7B1
14331	BIOL	111	20	M	3.000	Chemistry and Biology for Pre- Med Students	TR	08:00 am-09:15 am	20	0	Kathleen Elizabeth Janech (P)	08/23-12/14	RHSC 123	Learning Community 7B2
10193	BIOL	111L	01	M	1.000	Introduction to Cell and Molecular Biology Lab	M	10:30 am-01:30 pm	24	3	Brian G Scholtens (P), Anna Patterson Tommerdahl	08/23-12/14	RHSC 320	 
10194	BIOL	111L	02	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 am-10:30 am	24	1	Brian G Scholtens (P), Marin Elizabeth Hawk	08/23-12/14	RHSC 318	 
10195	BIOL	111L	03	M	1.000	Introduction to Cell and Molecular Biology Lab	T	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), Marin Elizabeth Hawk	08/23-12/14	RHSC 320	 
10196	BIOL	111L	04	M	1.000	Introduction to Cell and Molecular Biology Lab	T	01:35 pm-04:30 pm	24	1	Brian G Scholtens (P), Anna Patterson Tommerdahl	08/23-12/14	RHSC 318	 
10197	BIOL	111L	05	M	1.000	Introduction to Cell and Molecular Biology Lab	T	01:35 pm-04:30 pm	24	1	Brian G Scholtens (P), Vanessa Sylvie Bezy	08/23-12/14	RHSC 320	 
10198	BIOL	111L	06	M	1.000	Introduction to Cell and Molecular Biology Lab	W	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Matthew Owen McCalley	08/23-12/14	RHSC 320	 
10199	BIOL	111L	07	M	1.000	Introduction to Cell and Molecular Biology Lab	W	01:30 pm-04:30 pm	24	2	Brian G Scholtens (P), Tessa Richie Bricker	08/23-12/14	RHSC 318	 
10200	BIOL	111L	08	M	1.000	Introduction to Cell and Molecular Biology Lab	M	01:30 pm-04:30 pm	24	1	Brian G Scholtens (P), Vanessa Sylvie Bezy	08/23-12/14	RHSC 320	 
10201	BIOL	111L	09	M	1.000	Introduction to Cell and Molecular Biology Lab	M	04:30 pm-07:30 pm	24	0	Brian G Scholtens (P), Vanessa Sylvie Bezy	08/23-12/14	RHSC 320	 
10202	BIOL	111L	10	M	1.000	Introduction to Cell and Molecular Biology Lab	W	01:30 pm-04:30 pm	24	3	Brian G Scholtens (P), Whitney Francis Hook	08/23-12/14	RHSC 320	 
10203	BIOL	111L	11	M	1.000	Introduction to Cell and Molecular Biology Lab	R	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), Matthew Owen McCalley	08/23-12/14	RHSC 320	 
10204	BIOL	111L	12	M	1.000	Introduction to Cell and Molecular Biology Lab	R	01:35 pm-04:30 pm	24	3	Brian G Scholtens (P), Whitney Francis Hook	08/23-12/14	RHSC 318	 
10205	BIOL	111L	13	M	1.000	Introduction to Cell and Molecular Biology Lab	F	10:30 am-01:30 pm	24	1	Brian G Scholtens (P), Sarah M Song	08/23-12/14	RHSC 318	 
10206	BIOL	111L	14	M	1.000	Introduction to Cell and Molecular Biology Lab	F	01:30 pm-04:30 pm	24	-1	Brian G Scholtens (P), Sarah M Song	08/23-12/14	RHSC 320	 
10207	BIOL	111L	15	M	1.000	Introduction to Cell and Molecular Biology Lab	R	01:35 pm-04:30 pm	24	1	Brian G Scholtens (P), Peter Richard Feltman	08/23-12/14	RHSC 320	 
10208	BIOL	111L	16	M	1.000	Introduction to Cell and Molecular Biology Lab	F	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), Anna Patterson Tommerdahl	08/23-12/14	RHSC 320	 
10209	BIOL	111L	17	M	1.000	Introduction to Cell and Molecular Biology Lab	M	07:30 pm-10:30 pm	24	1	Brian G Scholtens (P), Paul Jerome Cosmann	08/23-12/14	RHSC 318	 
10210	BIOL	111L	18	M	1.000	Introduction to Cell and Molecular Biology Lab	T	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Rebecca Anne Mortensen	08/23-12/14	RHSC 318	 
10211	BIOL	111L	19	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 pm-10:30 pm	24	2	Brian G Scholtens (P), Rebecca Anne Mortensen	08/23-12/14	RHSC 318	 
10212	BIOL	111L	20	M	1.000	Introduction to Cell and Molecular Biology Lab	W	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Peter Richard Feltman	08/23-12/14	RHSC 318	 
10213	BIOL	111L	21	M	1.000	Introduction to Cell and Molecular Biology Lab	F	01:30 pm-04:30 pm	24	4	Brian G Scholtens (P), Rebecca Anne Mortensen	08/23-12/14	RHSC 318	 
10214	BIOL	111L	22	M	1.000	Introduction to Cell and Molecular Biology Lab	T	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Matthew Owen McCalley	08/23-12/14	RHSC 320	 
10215	BIOL	111L	23	M	1.000	Introduction to Cell and Molecular Biology Lab	W	04:30 pm-07:30 pm	24	1	Brian G Scholtens (P), Paul Jerome Cosmann	08/23-12/14	RHSC 320	 
14629	BIOL	111L	24	M	1.000	Introduction to Cell and Molecular Biology Lab	R	04:30 pm-07:30 pm	24	5	Brian G Scholtens (P), Whitney Francis Hook	08/23-12/14	RHSC 318	 
14638	BIOL	111L	25	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 pm-10:30 pm	24	0	Brian G Scholtens (P), Marin Elizabeth Hawk	08/23-12/14	RHSC 320	 
14779	BIOL	111L	26	M	1.000	Introduction to Cell and Molecular Biology Lab	R	04:30 pm-07:30 pm	24	2	Brian G Scholtens (P), Peter Richard Feltman	08/23-12/14	RHSC 320	 
10216	BIOL	112	01	M	3.000	Evolution, Form, and Function of Organisms	MWF	10:00 am-10:50 am	80	29	Jean B Everett (P)	08/23-12/14	RHSC 121	 
10217	BIOL	112	02	M	3.000	Evolution, Form, and Function of Organisms	MWF	11:00 am-11:50 am	120	5	Andrew J Clark (P)	08/23-12/14	NSCB 129	 
10219	BIOL	112L	01	M	1.000	Evolution, Form, and Function of Organisms Lab	M	01:30 pm-04:30 pm	24	3	Brian G Scholtens (P), Ashley Lynne Shaw	08/23-12/14	LCTR 340	 
10220	BIOL	112L	02	M	1.000	Evolution, Form, and Function of Organisms Lab	T	01:35 pm-04:30 pm	24	2	Brian G Scholtens (P), Ashley Lynne Shaw	08/23-12/14	LCTR 340	 
10221	BIOL	112L	03	M	1.000	Evolution, Form, and Function of Organisms Lab	W	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Jacqueline Michelle Leidig	08/23-12/14	LCTR 340	 
10222	BIOL	112L	04	M	1.000	Evolution, Form, and Function of Organisms Lab	M	04:30 pm-07:30 pm	24	1	Brian G Scholtens (P), Lindsay Ann Glade	08/23-12/14	LCTR 340	 
10223	BIOL	112L	05	M	1.000	Evolution, Form, and Function of Organisms Lab	M	07:30 pm-10:30 pm	24	13	Brian G Scholtens (P), Lindsay Ann Glade	08/23-12/14	LCTR 340	 
10224	BIOL	112L	06	M	1.000	Evolution, Form, and Function of Organisms Lab	T	04:30 pm-07:30 pm	24	5	Brian G Scholtens (P), Ashley Lynne Shaw	08/23-12/14	LCTR 340	 
10225	BIOL	112L	07	M	1.000	Evolution, Form, and Function of Organisms Lab	W	04:30 pm-07:30 pm	24	10	Brian G Scholtens (P), Jacqueline Michelle Leidig	08/23-12/14	LCTR 340	 
14193	BIOL	112L	08	M	1.000	Evolution, Form, and Function of Organisms Lab	R	01:35 pm-04:30 pm	24	0	Brian G Scholtens (P), Lindsay Ann Glade	08/23-12/14	LCTR 340	 
14194	BIOL	112L	09	M	1.000	Evolution, Form, and Function of Organisms Lab	T	07:30 pm-10:30 pm	0	0	Brian G Scholtens (P)	08/23-12/14	LCTR 340	 
10226	BIOL	201	01	M	4.000	Human Physiology	MWF	10:00 am-10:50 am	120	11	Jason T Vance (P)	08/23-12/14	NSCB 129	 
10227	BIOL	201L	01	M	0.000	Human Physiology Lab	M	11:00 am-02:00 pm	24	3	Norma Juliana Salcedo (P)	08/23-12/14	RHSC 223	 
10228	BIOL	201L	02	M	0.000	Human Physiology Lab	M	02:00 pm-05:00 pm	24	2	Norma Juliana Salcedo (P)	08/23-12/14	RHSC 223	 
10229	BIOL	201L	03	M	0.000	Human Physiology Lab	T	08:00 am-11:00 am	24	3	Jeffrey D Triblehorn (P)	08/23-12/14	RHSC 223	 
10230	BIOL	201L	04	M	0.000	Human Physiology Lab	T	11:00 am-02:00 pm	24	1	Jeffrey D Triblehorn (P)	08/23-12/14	RHSC 223	 
10231	BIOL	201L	05	M	0.000	Human Physiology Lab	T	02:00 pm-05:00 pm	24	2	Norma Juliana Salcedo (P)	08/23-12/14	RHSC 223	 
10232	BIOL	202	01	M	4.000	Human Anatomy	TR	08:00 am-09:15 am	144	19	Peyre G Pringle (P)	08/23-12/14	NSCB 129	 
10233	BIOL	202L	01	M	0.000	Human Anatomy Lab	M	11:00 am-02:00 pm	24	0	David Jules Jackowe (P)	08/23-12/14	RHSC 227	 
10234	BIOL	202L	02	M	0.000	Human Anatomy Lab	M	02:00 pm-05:00 pm	24	5	David Jules Jackowe (P)	08/23-12/14	RHSC 227	 
10235	BIOL	202L	03	M	0.000	Human Anatomy Lab	T	11:00 am-02:00 pm	24	4	Peyre G Pringle (P)	08/23-12/14	RHSC 227	 
10236	BIOL	202L	04	M	0.000	Human Anatomy Lab	T	02:00 pm-05:00 pm	24	4	Peyre G Pringle (P)	08/23-12/14	RHSC 227	 
10237	BIOL	202L	05	M	0.000	Human Anatomy Lab	W	11:00 am-02:00 pm	24	3	David Jules Jackowe (P)	08/23-12/14	RHSC 227	 
14247	BIOL	202L	06	M	0.000	Human Anatomy Lab	W	02:00 pm-05:00 pm	24	3	David Jules Jackowe (P)	08/23-12/14	RHSC 227	 
10238	BIOL	204	01	M	3.000	Man and the Environment	MWF	08:00 am-08:50 am	24	7	David R Wiseman (P)	08/23-12/14	RHSC 204	 
10239	BIOL	211	01	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	09:00 am-09:50 am	20	1	William Stephen Alevizon (P)	08/23-12/14	RHSC 218	 
10240	BIOL	211	02	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	09:00 am-09:50 am	20	0	William Stephen Alevizon (P)	08/23-12/14	RHSC 218	 
10241	BIOL	211	03	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	0	Matthew Thomas Rutter (P)	08/23-12/14	RHSC 121	 
10242	BIOL	211	04	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	4	Matthew Thomas Rutter (P)	08/23-12/14	RHSC 121	 
10243	BIOL	211	05	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	11:00 am-11:50 am	20	2	Yana M Wieckowski (P)	08/23-12/14	RHSC 218	 
10244	BIOL	211	06	M	4.000	Biodiversity, Ecology, and Conservation Biology	MWF	11:00 am-11:50 am	20	8	Dorian R McMillan (P)	08/23-12/14	RHSC 228	 
10245	BIOL	211	07	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	1	Matthew Thomas Rutter (P)	08/23-12/14	RHSC 121	 
10246	BIOL	211	08	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	08:00 am-09:15 am	20	4	John S Peters (P)	08/23-12/14	RHSC 301	 
10247	BIOL	211	09	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	19	0	Allison Marie Welch (P)	08/23-12/14	NSCB 129	 
10248	BIOL	211	10	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	1	Allison Marie Welch (P)	08/23-12/14	NSCB 129	 
14084	BIOL	211	11	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	8	Robert David Podolsky (P)	08/23-12/14	NSCB 129	 
14085	BIOL	211	12	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	09:25 am-10:40 am	20	1	Robert David Podolsky (P)	08/23-12/14	NSCB 129	 
10251	BIOL	211	13	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	06:00 pm-07:15 pm	20	-2	Maria A Whitehead (P)	08/23-12/14	NSCB 138	 
 	 	 	 	 	 	 	TR	06:00 pm-07:15 pm	 	 	Maria A Whitehead (P)	08/23-12/14	NSCB 140	 
10252	BIOL	211	14	M	4.000	Biodiversity, Ecology, and Conservation Biology	TR	06:00 pm-07:15 pm	20	1	Maria A Whitehead (P)	08/23-12/14	NSCB 138	 
 	 	 	 	 	 	 	TR	06:00 pm-07:15 pm	 	 	Maria A Whitehead (P)	08/23-12/14	NSCB 140	 
10253	BIOL	211D	01	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	11:00 am-01:59 pm	20	1	William Stephen Alevizon (P)	08/23-12/14	RHSC 301	 
10254	BIOL	211D	02	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	09:25 am-12:25 pm	20	0	William Stephen Alevizon (P)	08/23-12/14	RHSC 301	 
10255	BIOL	211D	03	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	11:00 am-01:59 pm	20	0	Matthew Thomas Rutter (P)	08/23-12/14	RHSC 301	 
10256	BIOL	211D	04	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	08:00 am-10:59 am	20	4	Matthew Thomas Rutter (P)	08/23-12/14	RHSC 301	 
10257	BIOL	211D	05	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	09:25 am-12:25 pm	20	2	Yana M Wieckowski (P)	08/23-12/14	RHSC 301	 
10258	BIOL	211D	06	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	08:00 am-10:59 am	20	8	Dorian R McMillan (P)	08/23-12/14	RHSC 301	 
10259	BIOL	211D	07	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	M	02:00 pm-04:59 pm	20	1	Matthew Thomas Rutter (P)	08/23-12/14	RHSC 301	 
10260	BIOL	211D	08	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	01:00 pm-04:00 pm	20	4	John S Peters (P)	08/23-12/14	RHSC 301	 
10261	BIOL	211D	09	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	W	02:00 pm-04:59 pm	19	0	Allison Marie Welch (P)	08/23-12/14	RHSC 301	 
10262	BIOL	211D	10	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	02:00 pm-05:00 pm	20	1	Allison Marie Welch (P)	08/23-12/14	RHSC 301	 
14086	BIOL	211D	11	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	F	09:00 am-11:59 am	20	8	Robert David Podolsky (P)	08/23-12/14	RHSC 301	 
14087	BIOL	211D	12	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	F	12:00 pm-02:59 pm	20	1	Robert David Podolsky (P)	08/23-12/14	RHSC 301	 
10265	BIOL	211D	13	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	T	07:30 pm-10:30 pm	20	-2	Maria A Whitehead (P)	08/23-12/14	RHSC 301	 
10266	BIOL	211D	14	M	0.000	Biodiversity, Ecology, and Conservation Biology Discussion	R	07:30 pm-10:30 pm	20	1	Maria A Whitehead (P)	08/23-12/14	RHSC 301	 
10300	BIOL	300	01	M	4.000	Botany	MWF	09:00 am-09:50 am	24	16	David R Wiseman (P)	08/23-12/14	RHSC 204	 
10301	BIOL	300L	01	M	0.000	Botany Lab	T	02:00 pm-05:00 pm	24	16	David R Wiseman (P)	08/23-12/14	RHSC 204	 
10302	BIOL	301	01	M	4.000	Plant Taxonomy	MWF	01:00 pm-01:50 pm	20	11	Jean B Everett (P)	08/23-12/14	RHSC 204	 
10303	BIOL	301L	01	M	0.000	Plant Taxonomy Lab	M	02:00 pm-05:00 pm	20	11	Jean B Everett (P)	08/23-12/14	RHSC 204	 
10304	BIOL	303	01	M	4.000	Phycology	TR	08:00 am-09:15 am	20	11	David R Wiseman (P)	08/23-12/14	RHSC 204	 
10305	BIOL	303L	01	M	0.000	Phycology Lab	R	01:40 pm-04:40 pm	20	11	David R Wiseman (P)	08/23-12/14	RHSC 204	 
14094	BIOL	304	01	M	4.000	Plant Physiology	TR	08:00 am-09:15 am	15	2	Seth G Pritchard (P)	08/23-12/14	NSCB 140	 
 	 	 	 	 	 	 	TR	08:00 am-09:15 am	 	 	Seth G Pritchard (P)	08/23-12/14	NSCB 138	 
14095	BIOL	304L	01	M	0.000	Plant Physiology Lab	W	12:30 pm-03:30 pm	15	3	Seth G Pritchard (P)	08/23-12/14	RHSC 202	 
12376	BIOL	305	01	M	3.000	Genetics	MWF	09:00 am-09:50 am	120	11	Allan Edgar Strand (P)	08/23-12/14	NSCB 129	 
12378	BIOL	305L	01	M	1.000	Genetics Lab	T	01:40 pm-04:40 pm	15	7	Robert T Dillon (P)	08/23-12/14	RHSC 200	 
12379	BIOL	305L	02	M	1.000	Genetics Lab	W	01:40 pm-04:40 pm	15	8	Robert T Dillon (P)	08/23-12/14	RHSC 200	 
12380	BIOL	305L	03	M	1.000	Genetics Lab	R	01:40 pm-04:40 pm	15	5	Erin Richard (P)	08/23-12/14	RHSC 200	 
10308	BIOL	310	01	M	4.000	General Microbiology	TR	09:25 am-10:40 am	64	-10	Susan J Morrison (P)	08/23-12/14	RHSC 123	 
10309	BIOL	310L	01	M	0.000	General Microbiology Lab	T	12:15 pm-03:15 pm	16	-3	Tracy Heather Coliano Hirsch (P), Susan J Morrison	08/23-12/14	RHSC 201	 
